h,ice_speed,relative_speed,cd,wind_scale,velocity_length,stress_length,forcing_time,inertia,coriolis,drag,vp_internal,wind,ice_strength,concentration,eta_inertia,eta_vp
0.3008025095594139,0.0970256336270019,0.19631422384614244,0.00991405196738661,1.1047575719755613,9492.9917946803,1589.1005479916323,23606.613802362477,0.0011337141921951006,0.0037468414336369925,0.3916323792734306,7.99738207507413e-07,0.1397420075904071,0.0012708644237998759,0.3008025095594139,0.002118608715019116,1.494499125089534e-06
0.792631012471122,0.1653399829107007,0.19875904872863343,0.013068718437014468,0.620915260093559,14732.619089402142,11071.569668644092,39723.22943743914,0.0030253368399225356,0.016824660918489196,0.5291888508231909,0.005657801775437203,0.07854025823406001,62.640746528131224,0.792631012471122,0.00480050982167146,0.009058950641923065
0.6846171471275532,0.14801891999060207,0.19454602832798354,0.008014491639115245,1.227793129603498,5059.981838905863,7804.775972832588,33590.030407954284,0.00276645711439125,0.013009553003258494,0.3109170824134635,0.0007992390249466648,0.15530491140213445,6.237881538453875,0.6846171471275532,0.005763082693807526,0.0016677512785876068
0.28010652127686114,0.05606643419612712,0.16891412068877762,0.0025562353008200048,1.361720496205232,12204.30800263218,9243.356189760674,19688.88108093877,0.0007314328404391646,0.0020161531899739963,0.07475781628059622,8.463465498995974e-08,0.17224553218172822,0.0007823082620697035,0.28010652127686114,0.0029372502434258725,3.398715941056438e-07
0.6865530514816558,0.07283999298640176,0.19396664117074072,0.010626460289345916,0.5020618038304997,6599.460866660317,6500.144277306334,43178.55106862388,0.0010620507452205384,0.006420093727596508,0.40979492886560887,0.001000358133436137,0.06350635305108114,6.502472196311751,0.6865530514816558,0.0022092838134745362,0.0020852898874739786
0.6121120629129293,0.1271071618648805,0.04167615330899215,0.002508242989142258,1.140667106835748,13953.80075861696,1022.2271493000532,29007.86061192477,0.002459543996319404,0.009988455317978154,0.004465485940113445,0.001279680988459096,0.14428424438542334,1.308124648846016,0.6121120629129293,0.015370433615241973,0.008061582556656708
0.3047199908672502,0.04933871143416847,0.2418837308803087,0.007762074152288408,0.6984817903991114,17643.88859168037,15568.167553951875,66966.08114752539,0.0002058748048336194,0.0019301280441406752,0.4654949459207676,8.943510619487113e-08,0.08835173447254088,0.001392340718447233,0.3047199908672502,0.0003704270645679631,1.6091910428273424e-07
0.7944819161760988,0.12138593467173958,0.17724659182203806,0.014194825704289359,1.2140723503467372,6434.97472046514,5407.009358392777,53149.52405414298,0.0016681812685817518,0.012380829830168725,0.4570984155738001,0.012050068194554646,0.15356935485318418,65.15483149722813,0.7944819161760988,0.0026266489782580896,0.019340494769719687
0.5909487092157957,0.08911209357918552,0.23299474575728596,0.004884081723470997,0.6144940760711392,13672.859038518698,2159.6136727176845,35092.60778910434,0.0013760687379582742,0.006760577671682452,0.2717684531145264,0.00038297405771421043,0.07772803556262288,0.8270760113357805,0.5909487092157957,0.0038584246917133767,0.0010749935759568016
0.44607235226000097,0.17320519732544426,0.14678735851911226,0.009416854693324803,1.4665087300244402,7658.164016311678,1127.2683026054874,24914.92391982399,0.0028436490470393426,0.00991890195263313,0.20797304239893663,3.054876091599915e-05,0.18550031181592752,0.03443664986447922,0.44607235226000097,0.007048805898674821,7.572966622173981e-05
