step,time_seconds,time_hours,F_I_abs_median,F_I_abs_p95,F_I_abs_maximum,F_C_abs_median,F_C_abs_p95,F_C_abs_maximum,F_sigma_abs_median,F_sigma_abs_p95,F_sigma_abs_maximum,F_D_abs_median,F_D_abs_p95,F_D_abs_maximum,F_W_abs_median,F_W_abs_p95,F_W_abs_maximum,combined_missing_abs_median,combined_missing_abs_p95,combined_missing_abs_maximum,undirected_IC_abs_sum_median,undirected_IC_abs_sum_p95,undirected_IC_abs_sum_maximum,retained_abs_sum_median,retained_abs_sum_p95,retained_abs_sum_maximum,retained_net_abs_median,retained_net_abs_p95,retained_net_abs_maximum,r_IC_corrected_median,r_IC_corrected_p95,r_IC_corrected_maximum,r_Sigma_median,r_Sigma_p95,r_Sigma_maximum,r_net_corrected_median,r_net_corrected_p95,r_net_corrected_maximum,deprecated_FI_plus_FC_abs_median,deprecated_FI_plus_FC_abs_p95,deprecated_FI_plus_FC_abs_maximum,r_IC_deprecated_FI_plus_FC_median,r_IC_deprecated_FI_plus_FC_p95,r_IC_deprecated_FI_plus_FC_maximum,r_net_deprecated_FI_plus_FC_median,r_net_deprecated_FI_plus_FC_p95,r_net_deprecated_FI_plus_FC_maximum,active_center_count_median,active_center_count_p95,active_center_count_maximum
84,25200.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.91213458390273e-05,0.060767509361226435,0.06332292182163678,0.06316628403525763,0.06325490573151434,0.063923906384874,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265005714660931,0.12813241330693265,0.13337796433330712,3.0128636088327113e-09,2.8507525087714056e-05,0.0003099970607041,0.0,0.0,0.0,2.3813407713993053e-08,0.00027328262020725417,0.004313615409475894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
85,25500.0,7.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00010063243235247646,0.06080949077147444,0.06339006420828566,0.06316124083004834,0.06325502182508998,0.0639208843037265,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650098630325818,0.128195769448981,0.1335935586262943,1.4461110845964188e-09,2.79689855070562e-05,0.00040086625968254754,0.0,0.0,0.0,1.1428282889480209e-08,0.0002645153352626967,0.005583366644437137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
86,25800.0,7.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.00010195846248746995,0.060849139635692676,0.06349290599502078,0.06316342704653059,0.06325514076664933,0.06391724202437958,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650164895863986,0.12831522602280548,0.1336943338706088,4.553018559376611e-09,1.0804082783788166e-05,0.00026936502631505813,0.0,0.0,0.0,3.564256225463637e-08,9.984844798321688e-05,0.003747114225911597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
87,26100.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.00010392724974672029,0.060904483641114074,0.06356283701863717,0.06316067357917292,0.06325527677373709,0.06391256823091586,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650193400905183,0.12834302504440814,0.13366553160250508,2.651520099350607e-09,1.6768951447665943e-05,0.00042384273545333274,0.0,0.0,0.0,2.0954221775401328e-08,0.00013920890424114562,0.005850753183977978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
88,26400.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00010739672419709964,0.06101978553221364,0.06363725842236581,0.06316037676957548,0.0632550504741217,0.06390598327965655,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650214447639568,0.12837025259047188,0.13375111811914686,9.624898908971982e-09,2.5608653462235856e-05,0.0007023114031128836,0.0,0.0,0.0,7.608242600543913e-08,0.00027554124468039874,0.009661046355823896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
89,26700.0,7.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.00010945151518028224,0.06098981636333233,0.06369732193765669,0.06315425030623881,0.06325517504023992,0.06389634103037699,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265021308356221,0.12837917977200944,0.13408453442979296,5.495797261875239e-09,2.7300772923986488e-05,0.0007345887998946993,0.0,0.0,0.0,4.3547094479959166e-08,0.00024451883083475835,0.010101567760235547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
90,27000.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00011041153043338077,0.06102967668060219,0.06373364551674164,0.06314944878404005,0.06325552021084171,0.06388282624273876,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265028216325796,0.12837685923832054,0.1343607900044163,1.6801269536352647e-09,1.99049825117256e-05,0.0005203277677067244,0.0,0.0,0.0,1.3279753614751e-08,0.00016857940402894919,0.00607390018657259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
91,27300.0,7.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00011090736678405095,0.06106619521441195,0.06376448532094917,0.06314757503687543,0.06325506827482515,0.0638654591672798,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650274603241835,0.12847333364619504,0.13452339591836424,4.601627350815222e-09,3.245370867071441e-05,0.0007222445161320564,0.0,0.0,0.0,3.637625506380178e-08,0.0002780209270594628,0.010077520380942005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
92,27600.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.00011330505362495565,0.06110430674419169,0.06377956448155618,0.0631465815688236,0.06325512993451271,0.06385998250457926,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265030464912814,0.12845951118249532,0.1345268854442758,4.144324924229756e-09,3.383188415962658e-05,0.000814859167421756,0.0,0.0,0.0,3.2592172549934566e-08,0.0002780760347034693,0.011386379126408087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
93,27900.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.00011399217672800776,0.06115206896214421,0.06379168150485778,0.06314542053812898,0.06325518792243509,0.06385171650889829,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650345371377264,0.1284882841700076,0.13437564416866501,9.301161588110179e-09,2.8864577073758987e-05,0.0010903988496882672,0.0,0.0,0.0,7.364145269467074e-08,0.0002640129508609156,0.01531157989173264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
94,28200.0,7.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00011617429776587195,0.0611968270277731,0.06374945711536907,0.06314403275015765,0.06325509156204419,0.06384065586519183,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650350761876789,0.12854879762334184,0.13411282308321346,2.9468064724783e-09,2.7225884415204122e-05,0.0009048957683140424,0.0,0.0,0.0,2.3294550407223884e-08,0.0002312774646808897,0.012679195791765949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
95,28500.0,7.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.00011993571934921374,0.061231533910226246,0.06370466141477044,0.06314326201133302,0.06325510434324962,0.06382823313627227,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650325317129094,0.1285719342483388,0.134437152586427,1.8108647247650678e-09,2.2020828382145034e-05,0.00032260820619529337,0.0,0.0,0.0,1.4589993074503696e-08,0.00020418302232075623,0.004490297847613724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
96,28800.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001199336992358627,0.061258391302051754,0.06370139286610628,0.06313717868155568,0.06325516299593767,0.06381603664660533,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650354383417706,0.12862345925686916,0.13477947880163407,1.6821995029770459e-09,1.8819084568393416e-05,0.000213822019489898,0.0,0.0,0.0,1.3286627227314924e-08,0.00019487322984412477,0.0029584227746729153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
97,29100.0,8.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00012064299554824382,0.061288129310917344,0.06363760318396908,0.06313738730664759,0.0632551259301864,0.06380344469785253,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650322094658306,0.12861483660993375,0.13493438856172266,1.6067767631482595e-09,4.349078567612176e-05,0.0003647824963209496,0.0,0.0,0.0,1.2853593925670543e-08,0.0004026194619862814,0.005037752344062537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
98,29400.0,8.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0001210408969440361,0.06130866331298315,0.06357012368612627,0.06313734044790462,0.0632549966964454,0.06378816745335787,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650381093802746,0.1286275075454337,0.13487458705869543,8.785413067562486e-10,3.3085702450217086e-05,0.00022222881130579554,0.0,0.0,0.0,7.106557329541612e-09,0.0003051931815952142,0.002364443518758093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
99,29700.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.00012290567420387242,0.061380761896188824,0.06347282936045774,0.06313385337939006,0.06325492413175694,0.06377120380918587,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650435235337987,0.12868974661267388,0.13463671104831598,3.0399356226234282e-09,2.1203343370423962e-05,0.00022594931659414562,0.0,0.0,0.0,2.42247055487919e-08,0.00019807800674128103,0.0017753621250454705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
100,30000.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0001226725014949444,0.06149536742969085,0.06350153439397799,0.06312894660857085,0.06325484866920886,0.06376159041676077,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650469214714183,0.12868576174328872,0.13430784460791337,1.87004832328929e-09,2.600943094622311e-05,0.00034781245676219336,0.0,0.0,0.0,1.4737241441685137e-08,0.00022919549210497782,0.0048416550650694805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
101,30300.0,8.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0001264637405573083,0.06152253051459993,0.06348332605411985,0.06312782272351752,0.06325476503865948,0.06375189638107948,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650515265980317,0.128685216864164,0.1343254872509529,1.871284745986879e-09,3.8302618610002606e-05,0.00038124396310347606,0.0,0.0,0.0,1.4615477894911354e-08,0.00031470888065033534,0.005309213340542923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
102,30600.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0001312023285795667,0.06158948013498449,0.06340303898522164,0.06312741604128935,0.06325505426661836,0.06374093250748383,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650525719536881,0.12862671380249924,0.13469864200404766,1.481000661647565e-09,3.7337723926150625e-05,0.00020690525486948957,0.0,0.0,0.0,1.1707862021456088e-08,0.00030569928002171685,0.002794951724036011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
103,30900.0,8.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00013434552677151445,0.06172144869438475,0.0634865434778541,0.06312472377130204,0.06325502709957355,0.06373029323405299,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650537612054946,0.12860774111627601,0.1350058696035029,3.028434180664529e-09,3.86044572214039e-05,0.00022448963419227142,0.0,0.0,0.0,2.3912296543732026e-08,0.0003559360315360408,0.0017591349962638465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
104,31200.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00013505275649364554,0.061905964863441174,0.06360524209842663,0.0631255474959858,0.06325493900097351,0.06371810928751942,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650583925758885,0.1285586728436716,0.13522188422177847,4.1058552378805184e-09,4.221865615853886e-05,0.0002959914807539706,0.0,0.0,0.0,3.2433886650315787e-08,0.00037015605128021186,0.002318757316547225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
105,31500.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0001356095850760944,0.061995523026613014,0.06353777908806296,0.06312425025996446,0.06325429764710326,0.06370234253826831,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650526951295793,0.1285052166910239,0.13531643171595595,1.3379129266474407e-09,2.8351081686016275e-05,0.0001589535917171934,0.0,0.0,0.0,1.062733520740602e-08,0.00023552055895903758,0.0018472770458740739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
106,31800.0,8.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00013568935477173796,0.061971500513799876,0.06367367994980795,0.06312455661320947,0.06325480029421686,0.06368172723721185,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650541017798214,0.12850870370418851,0.13527139266585037,5.612015787887735e-10,5.8020088120762223e-05,0.00022240931345259484,0.0,0.0,0.0,4.434835853097089e-09,0.0005086455441419111,0.001906573712485813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
107,32100.0,8.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00013876096171791573,0.0619612696097068,0.06384255953777272,0.06311790738701877,0.06325407598745515,0.06365816070131104,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650432648411097,0.12859662329636576,0.1351027956950048,3.1036651527324187e-09,6.266730026742589e-05,0.0002260400813221347,0.0,0.0,0.0,2.43440868135377e-08,0.0005371347053150926,0.0021801318377624133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
108,32400.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013951526645659103,0.061970339947611704,0.06393790632382718,0.0631149877443687,0.06325381281702372,0.06364353382162902,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265048190913284,0.12863667546528867,0.13499322611911097,1.947292586452936e-09,5.591721032678517e-05,0.0002482158095024759,0.0,0.0,0.0,1.529317010838356e-08,0.0004930496145934643,0.0019658730671093323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
109,32700.0,9.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0001364086461618246,0.061982296660602045,0.06403109883279039,0.06311596810203945,0.06325358549160064,0.06363670158829889,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650484474236773,0.12872334819533005,0.1353441813115365,1.918294489604027e-09,4.560413921580376e-05,0.0003311832502184241,0.0,0.0,0.0,1.524122971339067e-08,0.0004026411754570343,0.0026244739661279337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
110,33000.0,9.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00013215147659637375,0.061995002627390966,0.0641240423437296,0.06311837923339622,0.06325340570548904,0.06362813927818264,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650471256786958,0.12873888720026935,0.13566344868597008,1.5283746518516058e-09,1.5443539937102405e-05,0.00026150429184162305,0.0,0.0,0.0,1.1890971705830048e-08,0.00012899040415447928,0.0020712749899186827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
111,33300.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.000131498054385841,0.06202731245311041,0.06419819603061762,0.06311860903058002,0.06325317215397001,0.06361815700955763,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650529909192643,0.12876651037663517,0.13589189163347493,1.8481164765651719e-09,3.184424679653166e-05,0.00013143107689478912,0.0,0.0,0.0,1.4603011738277534e-08,0.0003066411107886933,0.001080423837860796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
112,33600.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00013331437902996387,0.062030535687770214,0.0642545514069372,0.06312061839609533,0.06325275097875852,0.06360446755322711,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650573612493046,0.12881620936510116,0.13598982996454773,2.636099930480952e-09,3.946432658510401e-05,0.0003750882019205111,0.0,0.0,0.0,2.0998854650783928e-08,0.00035692267542639257,0.0029570559446509483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
113,33900.0,9.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00013646343645027877,0.06199025907782089,0.0642980735136482,0.06311739189036192,0.06325204926669856,0.06358650935452134,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650553428510014,0.12879297248253957,0.13594103864037274,3.5933158163362696e-09,1.1481511087350053e-05,0.0004438004192011286,0.0,0.0,0.0,2.8398720350032923e-08,0.00010918927353497667,0.0034965027851557025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
114,34200.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00013849718063788102,0.061971404018535806,0.0643233378007813,0.06311233821155299,0.06325156552484733,0.0635670789179113,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650471364378033,0.12878179229084047,0.13575607728590444,8.001996628655315e-10,5.63379185182019e-05,0.0005671797469643013,0.0,0.0,0.0,6.3189513458895315e-09,0.0005593233540752028,0.004463092933397418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
115,34500.0,9.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00014048417940296055,0.06197200452809052,0.06432423150627563,0.06310806856810813,0.06325164007095692,0.06354598564604824,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650432560777036,0.12887685852302003,0.13546590322598095,2.845475590595066e-09,8.707995148010647e-05,0.000529884190374886,0.0,0.0,0.0,2.2494443149157994e-08,0.0008756516137504257,0.004170959423104292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
116,34800.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0001465810942814299,0.06192750688584303,0.06430581440117926,0.06310556981811813,0.06325162782848139,0.06352266658088897,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650396832931532,0.12896517331823204,0.135171809577782,1.5298620806570793e-09,7.116059441869767e-05,0.00033468147366672875,0.0,0.0,0.0,1.222422366130837e-08,0.0006106798042585061,0.0026383051626448716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
117,35100.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.00014950053503268615,0.06194303743286139,0.06427434528667543,0.0630993721520823,0.06325170226354919,0.06349610899115417,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650395845535511,0.12895514812393608,0.13547232890374572,2.8637819318093545e-09,3.499783805136358e-05,0.0003496175344552772,0.0,0.0,0.0,2.2613982521452614e-08,0.0003476043802620581,0.004859896558869474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
118,35400.0,9.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0001500822408871036,0.062023790765253155,0.06422547234261287,0.0630939632495439,0.06325113309715479,0.063477559975188,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650379224297664,0.12898567154836632,0.13585681351610496,2.3960240129727126e-09,4.6677075650565965e-05,0.0003622030232383452,0.0,0.0,0.0,1.894076162188043e-08,0.0004320427915035562,0.003612138635349874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
119,35700.0,9.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00015438142765052305,0.061999030597744094,0.06416330509315327,0.06309382156963991,0.06325084502720942,0.06346032975353712,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650372340717392,0.12925362351602254,0.13610566644483682,2.499794602218209e-09,4.722965864910871e-05,0.0003853601303961583,0.0,0.0,0.0,1.9855525163932265e-08,0.0003935631302846942,0.003377079120133658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
120,36000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015495731339496184,0.06198177198833667,0.0640502738260518,0.06309012466434283,0.06325064102831299,0.06344181720770224,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650365595551738,0.12924074566745025,0.13614738103580737,1.7477506918806868e-09,5.852528748826757e-05,0.00044011354399585835,0.0,0.0,0.0,1.379882974642376e-08,0.00048627218012334847,0.006063523380985554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
121,36300.0,10.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00015647423602492438,0.061994083390696696,0.06401762517958265,0.06308573948046192,0.06325014576174279,0.06342202641307207,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650353016033233,0.12922697364870556,0.1359837804778183,7.3494265992035314e-09,3.403746444041036e-05,0.000537072312982519,0.0,0.0,0.0,5.809479647522386e-08,0.0002946491919137122,0.007393401621739563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
122,36600.0,10.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00015676963931447074,0.06207367263070129,0.06397943237010197,0.0630816959450407,0.06325035518983826,0.06340110951796106,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650410662577816,0.1291214315745215,0.13565814073196036,2.1347493092328817e-09,3.531305895163078e-05,0.0003557846989728495,0.0,0.0,0.0,1.686405524181205e-08,0.0002998221548909731,0.004910907900865471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
123,36900.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.00015920147693684566,0.0620539121126836,0.0639062724273861,0.06308055894036319,0.06324965523349739,0.0633797340073585,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650398259578122,0.129153962299127,0.1360859038660025,7.251580787666582e-10,1.7262539588959138e-05,0.00014228107622122675,0.0,0.0,0.0,5.738026949441848e-09,0.0001561752643966703,0.0013599739254352764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
124,37200.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.000164681680544623,0.062032522220246654,0.06377489651609418,0.06307221603825747,0.06324948182118172,0.06335796846436656,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265041529195754,0.12894938671017275,0.13644428472393483,1.5624938802035511e-09,4.605737666305899e-05,0.00022764347676721997,0.0,0.0,0.0,1.2349993683191006e-08,0.00038234933105957166,0.0025463143364036454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
125,37500.0,10.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00016408048237680366,0.062111819032573734,0.06382753505598457,0.0630671518829016,0.06324879307317827,0.06333586745232937,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650393785261416,0.12896564158991253,0.13670966019152234,2.172241163999501e-09,4.396186367295878e-05,0.00020819756742624927,0.0,0.0,0.0,1.7150483627918014e-08,0.0004133537512333827,0.0028926757633373572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
126,37800.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00016539757149807078,0.062179000844518655,0.06392357626696792,0.06306361067488589,0.06324870789884467,0.06331282809180427,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650410339927023,0.12894854492901142,0.13686298131589195,1.5034313126358512e-09,5.913810915655564e-05,0.00020520999214114588,0.0,0.0,0.0,1.187899628601916e-08,0.0005332056051849285,0.0016009189019112998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
