step,time_hours,attempt_index,stage,accepted,converged,message,failure_reason,preconditioner,outer_aitken_initial,coupling_iterations,picard_iterations,gmres_iterations,ice_residual,gmres_residual,coupling_residual,water_residual,helmholtz_residual,attempt_total_seconds,outer_coupling_seconds,coupling_overhead_seconds,ice_solve_seconds,matrix_assembly_seconds,preconditioner_build_seconds,gmres_seconds,ice_residual_evaluation_seconds,ocean_solve_seconds,thickness_transport_seconds,force_budget_seconds,postprocess_seconds,ilu_builds,ilu_reuses,ilu_rebuilds,preconditioner_fallbacks,initial_guess_strategy,initial_guess_fallback_reason,outer_acceleration,acceleration_fallbacks,acceleration_history_clears,acceleration_clear_reasons,cache_invalidation_reason,active_center_count_before,active_center_count_after,active_center_mask_changes,active_u_mask_changes,active_v_mask_changes
85,7.083333333333333,1,standard,True,True,converged,,ilu,0.5,10,28,72,0.00040610348952566875,2.1251047327677184e-09,8.326207980885926e-06,5.6758207363061836e-09,2.217009735398144e-14,0.9112117000040598,0.8987350999959745,0.008590899989940226,0.8041345000965521,0.41714780020993203,0.12976290012011304,0.030616199888754636,0.21443360013654456,0.08600969990948215,0.00011980003910139203,0.011539200029801577,9.950000094249845e-05,18,10,8,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
86,7.166666666666667,1,standard,True,True,converged,,ilu,0.5,10,36,93,0.00040317325906586874,2.0904747665829654e-09,6.904026238717072e-06,5.722187043399609e-09,2.223383946203388e-14,1.093724700040184,1.0847107999725267,0.006750000058673322,1.002109099936206,0.507726899755653,0.16340099996887147,0.04083770012948662,0.27356130030239,0.07585169997764751,0.0001221999991685152,0.008083699969574809,8.66000191308558e-05,22,14,12,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
87,7.25,1,standard,True,True,converged,,ilu,0.5,9,17,43,0.00040810680002961676,1.2770360710637001e-09,8.14533904198674e-06,5.769031383218422e-09,2.361651728444809e-14,0.5919789000181481,0.5819679999840446,0.006393599964212626,0.507661999843549,0.265967299870681,0.08184160001110286,0.0195215999847278,0.13117430004058406,0.06791240017628297,0.0001246000174432993,0.009005900006741285,8.9899986051023e-05,12,5,3,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
88,7.333333333333333,1,standard,True,True,converged,,ilu,0.5,7,22,62,0.0006158339461312858,1.6757686054309158e-10,9.102493942065127e-06,5.812964319015989e-09,2.246266833555882e-14,0.7336067999713123,0.7226277000154369,0.0054607000784017146,0.6571356999338605,0.327377199777402,0.10453670006245375,0.028299599885940552,0.18723770009819418,0.06003130000317469,0.00013950001448392868,0.010026800038758665,9.130005491897464e-05,14,8,7,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
89,7.416666666666667,1,standard,True,True,converged,,ilu,0.5,7,32,87,0.0006859125959995248,3.1261938537745764e-09,7.118161489571658e-06,5.852681350601098e-09,2.2649339899422054e-14,0.9895955999963917,0.973225999972783,0.0050771000678651035,0.913567399897147,0.4877418997348286,0.1396977000986226,0.03636230021947995,0.238141099747736,0.054581500007770956,0.00017060001846402884,0.014949999982491136,0.00021389999892562628,19,13,12,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
90,7.5,1,standard,True,True,converged,,ilu,0.5,10,16,40,0.000566302069928572,1.7544040540362556e-09,9.149671853812864e-06,5.888304622059335e-09,2.2206021581406284e-14,0.5693361000157893,0.5562103999545798,0.006620599830057472,0.4638372999615967,0.2267142000491731,0.08481369994115084,0.01739700004691258,0.12687309988541529,0.08575250016292557,0.00012420001439750195,0.012016699998639524,0.00010190001921728253,13,3,3,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
91,7.583333333333333,1,standard,True,True,converged,,ilu,0.5,10,11,30,0.0005895025835525643,4.305240115596086e-09,9.760494565495998e-06,5.918584830466956e-09,2.153826392442845e-14,0.42091039998922497,0.4112559999921359,0.006963599938899279,0.33600240014493465,0.1646191999898292,0.06567209999775514,0.013168499921448529,0.08607169997412711,0.06828999990830198,0.00021470000501722097,0.008590799989178777,8.79999715834856e-05,10,1,0,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,800,0,0,0
92,7.666666666666667,1,standard,True,True,converged,,ilu,0.5,10,14,38,0.0007138062881137593,3.4290128406900065e-09,7.413992919000898e-06,5.942876339442392e-09,2.3762294814465214e-14,0.49539400002686307,0.48523450002539903,0.006003000191412866,0.4005468998802826,0.19775040011154488,0.07321559987030923,0.01696149999042973,0.10509309993358329,0.07868459995370358,0.00012089998926967382,0.009293099981732666,8.730002446100116e-05,11,3,1,0,two_state_linear_predictor,,protected_anderson,4,3,anderson_step_guard|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
93,7.75,1,standard,True,True,converged,,ilu,0.5,6,14,38,0.0008112408122958978,4.363244527158637e-09,8.728888329722261e-06,5.961462851133757e-09,2.3203827162248705e-14,0.47432759997900575,0.46426809998229146,0.0046793000074103475,0.41449649998685345,0.2150609000818804,0.07092130003729835,0.016567900078371167,0.10571280005387962,0.04509229998802766,0.0001294999965466559,0.009069499967154115,0.0001449999981559813,9,5,3,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
94,7.833333333333333,1,standard,True,True,converged,,ilu,0.5,8,15,41,0.0006847367344548183,3.812850395510878e-09,6.954536278606882e-06,5.97368234188424e-09,2.157257676109022e-14,0.504776599991601,0.49384559999452904,0.006754700094461441,0.42248209996614605,0.2026565000996925,0.07857869990402833,0.017490499943960458,0.11631169990869239,0.06460879993392155,0.00012310000602155924,0.00999810005305335,9.079999290406704e-05,11,4,3,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
95,7.916666666666667,1,standard,True,True,converged,,ilu,0.5,12,13,34,0.0003194834891544762,2.6698901819438295e-09,8.3444039233943e-06,5.979001226700102e-09,2.2255545232896817e-14,0.48869000002741814,0.4772771999705583,0.010137300007045269,0.3787897000438534,0.18405939993681386,0.07736500015016645,0.016713399905711412,0.09269570012111217,0.08835019991965964,0.00012959999730810523,0.010245700017549098,0.00014780001947656274,12,1,0,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,800,0,0,0
96,8.0,1,standard,True,True,converged,,ilu,0.5,12,15,38,0.00024116585505314472,3.2258104324526824e-09,5.850625243056164e-06,5.975968864649828e-09,2.2754987604656752e-14,0.5589877999736927,0.5495834000175819,0.008098499733023345,0.45283110009040684,0.20948430005228147,0.09449569979915395,0.01853469992056489,0.12209180003264919,0.0886538001941517,0.0001267999759875238,0.008516700007021427,8.579995483160019e-05,13,2,1,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
97,8.083333333333334,1,standard,True,True,converged,,ilu,0.5,12,23,65,0.00041487901436009183,5.322721105905376e-09,9.379810821236544e-06,5.9633537870483795e-09,2.2166448522181034e-14,0.762982300017029,0.7516198999946937,0.011584199965000153,0.6436430001049303,0.31951440003467724,0.11357039998983964,0.027275800006464124,0.17246920004254207,0.09639269992476329,0.00012400001287460327,0.010484200029168278,9.630003478378057e-05,17,6,5,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|anderson_step_guard,no_cache_phase1,800,800,0,0,0
98,8.166666666666666,1,standard,True,True,converged,,ilu,0.5,17,23,60,0.0002512606633184393,6.001761185873196e-09,7.878561635063963e-06,5.942778213806273e-09,2.2186912019889962e-14,0.8675429000286385,0.8506477999617346,0.009321300138253719,0.7087438999442384,0.34207409992814064,0.14674839994404465,0.02978480007732287,0.17735120019642636,0.13258259987924248,0.0003577999887056649,0.01549469999736175,9.220000356435776e-05,20,3,3,0,two_state_linear_predictor,,protected_anderson,7,6,anderson_step_guard|coupling_residual_increased|coupling_residual_increased|coupling_residual_increased|anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
99,8.25,1,standard,True,True,converged,,ilu,0.5,8,11,30,0.0002293704118711303,4.357144367046771e-09,9.573068719777035e-06,5.918286344353486e-09,2.3323213071071452e-14,0.422232500044629,0.41139389999443665,0.004985900013707578,0.3381074000499211,0.16613329981919378,0.060614799964241683,0.013132400054018945,0.09147049993043765,0.06830059993080795,0.00014220003504306078,0.009503900015261024,0.00023420003708451986,9,2,1,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
100,8.333333333333334,1,standard,True,True,converged,,ilu,0.5,7,22,58,0.00042308529797855797,5.159972326081586e-09,9.543348290074185e-06,5.8952853104117835e-09,2.3136360685650606e-14,0.6936411000206135,0.6828843000112101,0.004593000048771501,0.6276335999136791,0.32646090001799166,0.0990002000471577,0.025558900088071823,0.1675180000020191,0.05065770004875958,0.0001248999615199864,0.009490199969150126,9.699998190626502e-05,14,8,7,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
101,8.416666666666666,1,standard,True,True,converged,,ilu,0.5,7,23,69,0.0003923068740671176,8.444355749457718e-09,9.622711054752706e-06,5.876176129219531e-09,2.1775718961389547e-14,0.7289582000230439,0.7195169999613427,0.006269599951338023,0.6607335999724455,0.3415983999148011,0.1045964999939315,0.02963169984286651,0.17519630008609965,0.05251380003755912,0.0001268000341951847,0.00856970000313595,8.440000237897038e-05,14,9,7,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
102,8.5,1,standard,True,True,converged,,ilu,0.5,12,26,81,0.00022616606611902356,1.0772550121138281e-10,7.165387611134822e-06,5.866640981404407e-09,2.3030402850001735e-14,0.8643837999552488,0.8537058000219986,0.007906099897809327,0.7464689000044018,0.36076719989068806,0.12739729997701943,0.03560920007294044,0.21033609996084124,0.09933080011978745,0.00011979998089373112,0.00973570003407076,0.0001360000460408628,19,7,7,0,two_state_linear_predictor,,protected_anderson,4,3,coupling_residual_increased|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
103,8.583333333333334,1,standard,True,True,converged,,ilu,0.5,14,35,107,0.00025352444945030464,1.2435772127731444e-10,9.965791839108777e-06,5.8851878397590356e-09,2.200665897026488e-14,1.1489535000291653,1.139159100013785,0.009665999910794199,1.0112750999396667,0.507215500168968,0.17236209975089878,0.046617899904958904,0.2688386999652721,0.11821800016332418,0.00013130001025274396,0.008868700009770691,8.490000618621707e-05,24,11,10,0,two_state_linear_predictor,,protected_anderson,6,5,anderson_step_guard|coupling_residual_increased|anderson_step_guard|coupling_residual_increased|anderson_step_guard,no_cache_phase1,800,800,0,0,0
104,8.666666666666666,1,standard,True,True,converged,,ilu,0.5,12,30,87,0.00031692449652816185,6.228880268201947e-11,9.442085466723568e-06,5.937182613191129e-09,2.2025705738985053e-14,0.9191605999949388,0.9032815999817103,0.008545600110664964,0.8102657999843359,0.4194329000893049,0.13000739976996556,0.03719930007355288,0.21012709999922663,0.08447019988670945,0.00012019998393952847,0.01461589999962598,0.00012959999730810523,20,10,8,0,two_state_linear_predictor,,protected_anderson,4,3,anderson_step_guard|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
105,8.75,1,standard,True,True,converged,,ilu,0.5,9,21,62,0.00021845954478516094,6.3313276225403135e-09,6.818484861704775e-06,5.994348853235018e-09,2.206920455765662e-14,0.8824014000128955,0.8720073000295088,0.009617699950467795,0.7493927999748848,0.3911946997977793,0.12197450012899935,0.030724799842573702,0.19241240003611892,0.11299680010415614,0.0001674999948590994,0.008781799988355488,9.049999061971903e-05,14,7,5,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
106,8.833333333333334,1,standard,True,True,converged,,ilu,0.5,15,31,93,0.00025623377658451634,9.815212139317574e-11,9.941993939399822e-06,6.042659681551042e-09,2.3121845514788065e-14,1.1943199999514036,1.177208699984476,0.012743999890517443,1.0262810999993235,0.5123738000402227,0.17471390002174303,0.04539119981927797,0.2767398998257704,0.13818360009463504,0.00025079998886212707,0.015601899998728186,0.0001509999856352806,23,8,8,0,two_state_linear_predictor,,protected_anderson,6,5,coupling_residual_increased|coupling_residual_increased|anderson_step_guard|coupling_residual_increased|anderson_step_guard,no_cache_phase1,800,800,0,0,0
107,8.916666666666666,1,standard,True,True,converged,,ilu,0.5,9,22,66,0.0003120398318414505,9.714001310202603e-11,9.922447687867113e-06,6.081515771042991e-09,2.234005135553323e-14,1.2545944000012241,1.2350883000181057,0.010029900120571256,1.106042300001718,0.5571773000992835,0.1571466998429969,0.09714069991605356,0.2769304999965243,0.1190160998958163,0.00033760000951588154,0.01773920003324747,0.00018779997481033206,15,7,6,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,800,0,0,0
108,9.0,1,standard,True,True,converged,,ilu,0.5,12,13,39,0.00034639097366731124,7.4745877900926e-11,9.2245402014648e-06,6.117911154984417e-09,2.2821342901285258e-14,0.9116460999939591,0.8938032999867573,0.013155799941159785,0.7141270999563858,0.35457380005391315,0.12729640008183196,0.03127490007318556,0.1866938000312075,0.16652040008921176,0.0002787999692372978,0.01583689998369664,0.0001648000325076282,12,1,0,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
109,9.083333333333334,1,standard,True,True,converged,,ilu,0.5,12,13,34,0.0003405444034641724,7.651290819883144e-09,8.043633492616482e-06,6.157649522636894e-09,2.3460370107530755e-14,0.8823315000045113,0.8620208000065759,0.0139046999393031,0.6801501000882126,0.3342545000487007,0.1274163001216948,0.028630699904169887,0.17515929997898638,0.16796599997906014,0.00030519999563694,0.018400400003883988,0.0002525999443605542,12,1,0,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
110,9.166666666666666,1,standard,True,True,converged,,ilu,0.5,11,11,26,0.00023932021782258235,2.4927003784413997e-09,5.930084550660031e-06,6.199499766291882e-09,2.2723555177749626e-14,0.7932184000383131,0.77165219996823,0.010841399896889925,0.6099718000041321,0.3009009998640977,0.11803360003978014,0.02054270007647574,0.15824100008467212,0.15083900006720796,0.0002901999978348613,0.019608700007665902,0.0001721000298857689,11,0,0,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
111,9.25,1,standard,True,True,converged,,ilu,0.5,8,8,24,0.00017165873009457235,5.7661948390073346e-11,7.3631012850096e-06,6.2396064284940165e-09,2.2320434316069807e-14,0.5886393000255339,0.5637609999976121,0.008239699935074896,0.4401587000465952,0.2166264000115916,0.08455139998113737,0.017807999916840345,0.11129640002036467,0.11536260001594201,0.000354300020262599,0.022798199963290244,0.0002229000092484057,8,0,0,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
112,9.333333333333334,1,standard,True,True,converged,,ilu,0.5,9,22,67,0.0003246336550600282,7.628498588285365e-11,8.431186376686255e-06,6.274044431478777e-09,2.0791121667984404e-14,1.281056800042279,1.2565021000336856,0.010411599883809686,1.1253781000268646,0.5848641999182291,0.1741490998538211,0.04947390005690977,0.2987289000302553,0.12071240012301132,0.0003002999583259225,0.018894399981945753,0.0001897999900393188,15,7,6,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
113,9.416666666666666,1,standard,True,True,converged,,ilu,0.5,11,32,99,0.0003539726153694826,5.786093678872388e-09,9.558689214356496e-06,6.302882211734598e-09,2.1889342937477056e-14,1.8911586999893188,1.8705110999871977,0.014659399865195155,1.6901153001235798,0.8791149001335725,0.24797189986566082,0.08057949994690716,0.455948100076057,0.1657363999984227,0.0002635999699123204,0.018768700014334172,0.00016739999409765005,21,11,10,0,two_state_linear_predictor,,protected_anderson,4,3,coupling_residual_increased|coupling_residual_increased|anderson_step_guard,no_cache_phase1,800,800,0,0,0
114,9.5,1,standard,True,True,converged,,ilu,0.5,8,16,41,0.0004939314108949681,5.7407255604418765e-09,9.950536106657773e-06,6.324779241141491e-09,2.2197025567288537e-14,0.9367253999807872,0.9169905000017025,0.009174399951007217,0.7972097000456415,0.4189355999114923,0.11895960004767403,0.030879799800459296,0.21538589999545366,0.11060640000505373,0.0002875999780371785,0.01776889996835962,0.00024369999300688505,11,5,3,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
115,9.583333333333334,1,standard,True,True,converged,,ilu,0.5,8,17,53,0.0004879894528691121,2.8336125423116643e-11,9.06444562171272e-06,6.3376832676798765e-09,2.1349809609349133e-14,1.0536874000099488,1.0321591999963857,0.009371900116093457,0.9022255999152549,0.4664772998658009,0.14038699999218807,0.03895250003552064,0.24312350014224648,0.1205616999650374,0.00022500002523884177,0.019775299995671958,0.0001781000173650682,12,5,4,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
116,9.666666666666666,1,standard,True,True,converged,,ilu,0.5,10,20,61,0.00048603499310774983,3.656295469665427e-11,7.443674897599672e-06,6.338403563681193e-09,2.2361338097158783e-14,1.1724850999889895,1.1508974999887869,0.010372200049459934,1.0054633999825455,0.5259003000683151,0.15316509996773675,0.04367649991763756,0.2663174999761395,0.13506189995678142,0.00026619998971000314,0.01919429999543354,0.00018479995196685195,14,6,4,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
117,9.75,1,standard,True,True,converged,,ilu,0.5,10,29,80,0.00048732105016737306,5.0610844800940475e-11,9.810666542053288e-06,6.323627277653909e-09,2.1769573706318125e-14,1.5919098999584094,1.5701798999798484,0.013047299871686846,1.4116651000222191,0.7387673001503572,0.21210000006249174,0.05984659999376163,0.3803703999728896,0.14546750008594245,0.0002429999876767397,0.01976019999710843,0.00019269995391368866,19,10,9,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
118,9.833333333333334,1,standard,True,True,converged,,ilu,0.5,11,20,51,0.00041172966095863407,3.3602648297720852e-09,6.4858330089340005e-06,6.2937647767995354e-09,2.280505801480476e-14,1.171961200016085,1.1603237999952398,0.010877599939703941,0.9969531000242569,0.5076547000790015,0.159225000126753,0.039805199892725796,0.2737013000296429,0.15249310003127903,0.00014700001338496804,0.010167000000365078,0.00010000000474974513,15,5,4,0,two_state_linear_predictor,,protected_anderson,4,3,anderson_step_guard|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
119,9.916666666666666,1,standard,True,True,converged,,ilu,0.5,10,26,66,0.0004041198461954155,9.343945722816968e-09,6.673159684961242e-06,6.253289207879676e-09,2.2258708401206762e-14,1.387358799984213,1.3671716999961063,0.011197800107765943,1.2257931000203826,0.6301521000568755,0.18648570007644594,0.049251999880652875,0.34111379995010793,0.13018079986795783,0.00026379997143521905,0.01817500003380701,0.00019779999274760485,18,8,8,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
120,10.0,1,standard,True,True,converged,,ilu,0.5,10,16,37,0.0006292080814907068,7.783002586850985e-09,8.811910486032801e-06,6.212040338902186e-09,2.1478018281359833e-14,0.9726484999991953,0.9556893000262789,0.009605399973224849,0.8112464000005275,0.4125147999729961,0.1381718999473378,0.0265594000229612,0.2209075998980552,0.1348375000525266,0.00015679997159168124,0.015330800029914826,0.00018959998851642013,13,3,3,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,800,0,0,0
121,10.083333333333334,1,standard,True,True,converged,,ilu,0.5,7,23,63,0.0006667558560906358,5.6374364351008845e-09,8.925087077469853e-06,6.174493331106273e-09,2.2028094037664313e-14,1.2321922999690287,1.2113124000024982,0.008096199890132993,1.108160900126677,0.5690291998907924,0.1648839000845328,0.04872809979133308,0.30950999999186024,0.09505529998568818,0.00028000003658235073,0.01895120000699535,0.00017339998157694936,15,8,8,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
122,10.166666666666666,1,standard,True,True,converged,,ilu,0.5,9,24,77,0.0004057416417723141,6.916597771733312e-11,5.008486903996377e-06,6.139117408171663e-09,2.2165361468975433e-14,1.3278324999846518,1.3115834000054747,0.008749300031922758,1.186061299929861,0.6128338001435623,0.1770892997737974,0.05323740019230172,0.3255904999678023,0.11677280004369095,0.0002682000049389899,0.014456400007475168,0.00011239998275414109,16,8,7,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
123,10.25,1,standard,True,True,converged,,ilu,0.5,10,22,62,0.00019157104052162295,2.9314477242493033e-09,4.192773068280013e-06,6.10268233871262e-09,2.205365872435377e-14,1.213176499994006,1.1947099000099115,0.009090500185266137,1.043348899926059,0.5201179000432603,0.16507479996653274,0.04679330001818016,0.2943574999808334,0.14227049989858642,0.00024749996373429894,0.017030299990437925,0.0001954999752342701,15,7,5,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
124,10.333333333333334,1,standard,True,True,converged,,ilu,0.5,8,15,46,0.0003448878954549672,7.619040956088604e-11,9.44382589216844e-06,6.063543644888468e-09,2.1553820093524374e-14,0.8630581000470556,0.8431041999720037,0.007090100029017776,0.7245389000163414,0.3731516998959705,0.12056910013779998,0.037505799962673336,0.1823009000509046,0.11147519992664456,0.0002376000047661364,0.01809609995689243,0.00019779999274760485,11,4,3,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
125,10.416666666666666,1,standard,True,True,converged,,ilu,0.5,10,32,99,0.00036156609469201477,1.5294918603510723e-10,7.480464027405687e-06,6.03265792105714e-09,2.1601965245693096e-14,1.6724673000280745,1.651442300004419,0.010075599828269333,1.5170055000926368,0.79251270001987,0.23049450002145022,0.06652089999988675,0.4054605998680927,0.12436120008351281,0.0002709999680519104,0.019044899963773787,0.0002052999916486442,21,11,11,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
126,10.5,1,standard,True,True,converged,,ilu,0.5,14,64,202,0.0003074995733204936,1.6961781357691921e-10,8.755588323393065e-06,6.038681253353256e-09,2.172438385388541e-14,3.256158000032883,3.235844799957704,0.013633999915327877,3.0364364001434296,1.6145680998452008,0.41932329966221005,0.13550750020658597,0.8252971000620164,0.18577439989894629,0.00023970002075657248,0.01845199998933822,0.0002028000308200717,38,26,24,0,two_state_linear_predictor,,protected_anderson,6,5,anderson_step_guard|coupling_residual_increased|coupling_residual_increased|anderson_step_guard|anderson_step_guard,no_cache_phase1,800,800,0,0,0
127,10.583333333333334,1,standard,True,True,converged,,ilu,0.5,8,24,72,0.00021050370870197204,7.618690072125288e-09,8.903826623295964e-06,6.07071207923595e-09,2.0674546096020778e-14,1.273866800009273,1.2595790000050329,0.00855190004222095,1.1491012999322265,0.6124500997830182,0.1631995000061579,0.049525200156494975,0.30763780005509034,0.10192580003058538,0.00027959997532889247,0.012348700023721904,0.00011190003715455532,15,9,7,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
128,10.666666666666666,1,standard,True,True,converged,,ilu,0.5,7,37,114,0.0004395025015678337,1.0004522972867284e-10,9.66558659895138e-06,6.095190387486048e-09,2.1542451049429797e-14,1.8745655000093393,1.860821100010071,0.008479800075292587,1.7611636999063194,0.9351978998747654,0.2401398000656627,0.07535380008630455,0.4870393999153748,0.09117760002845898,0.00019370001973584294,0.012271700019482523,0.0001824999926611781,21,16,14,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
129,10.75,1,standard,True,True,converged,,ilu,0.5,13,27,81,0.00033411928098856615,2.3401465857458963e-10,9.290283633493509e-06,6.104099728665611e-09,2.2100116540407964e-14,1.5621447999728844,1.5411657999502495,0.012073300138581544,1.3494997998932377,0.701267099881079,0.20988549996400252,0.05708040023455396,0.3602186999632977,0.1795926999184303,0.0002734999870881438,0.018862700031604618,0.00018400000408291817,19,8,6,0,two_state_linear_predictor,,protected_anderson,5,4,coupling_residual_increased|coupling_residual_increased|coupling_residual_increased|anderson_step_guard,no_cache_phase1,800,800,0,0,0
130,10.833333333333334,1,standard,True,True,converged,,ilu,0.5,12,13,39,0.00031168125060220437,9.271263817391068e-11,8.993806412152544e-06,6.105008966437811e-09,2.1083837074766804e-14,0.8337419999879785,0.8127951000351459,0.010657599952537566,0.6450007000821643,0.3089575000340119,0.12079510005423799,0.02720979996956885,0.17584909999277443,0.15713680000044405,0.00026650005020201206,0.019082100014202297,0.0001914000022225082,12,1,0,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
131,10.916666666666666,1,standard,True,True,converged,,ilu,0.5,9,10,30,0.00030004687403748165,1.1243112666037126e-10,7.96973149852452e-06,6.10460131632042e-09,2.1166809812835663e-14,0.6412234000163153,0.6262030000216328,0.009294800111092627,0.5024795999052003,0.2576188000966795,0.08412750001298264,0.020434800011571497,0.13047280005412176,0.11442860000533983,0.000152900000102818,0.013328599976375699,0.00019300001440569758,9,1,0,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
132,11.0,1,standard,True,True,converged,,ilu,0.5,7,8,24,0.00031279738971217195,1.2456985329506603e-10,9.820742056197059e-06,6.10438395714893e-09,2.2321705316681602e-14,0.4996442000265233,0.4837330000009388,0.006267499993555248,0.38568170001963153,0.2002915000775829,0.06943900004262105,0.01695840002503246,0.09143319999566302,0.09178379998775199,0.0002730999840423465,0.013972100045066327,0.00011249998351559043,7,1,0,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
133,11.083333333333334,1,standard,True,True,converged,,ilu,0.5,8,8,22,0.00020564519340203534,8.925137631903505e-11,5.046622169138779e-06,6.1040580219866525e-09,2.0669247681006683e-14,0.56410150002921,0.5452280000317842,0.0072993001085706055,0.4239190999651328,0.21847209997940809,0.0765368000138551,0.014894199965056032,0.10417009994853288,0.1140095999580808,0.00021280004875734448,0.017461000010371208,0.00018309999722987413,8,0,0,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
134,11.166666666666666,1,standard,True,True,converged,,ilu,0.5,7,7,16,0.00018603309356351964,4.13564885138745e-09,8.45630873070698e-06,6.102455481227513e-09,2.009028457527129e-14,0.46899419999681413,0.45210759999463335,0.0066491999314166605,0.3577326000086032,0.17820489988662302,0.06886200001463294,0.012093900004401803,0.0913229999714531,0.0877258000546135,0.00015390000771731138,0.015300199971534312,0.00019910000264644623,7,0,0,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
