step,time_seconds,time_hours,chi,ice_inertia_weight,ice_coriolis_weight,mean_thickness_m,center_thickness_m,minimum_thickness_m,maximum_thickness_m,ice_volume_m3,ice_volume_relative_error,maximum_ice_speed_mps,maximum_ocean_speed_mps,mean_sea_surface_m,ice_residual,gmres_residual,coupling_residual,water_residual,water_residual_xi,water_residual_u,water_residual_v,helmholtz_residual,drag_closure_error,drag_face_l1_closure_error,drag_object_reused,maximum_inactive_drag,thickness_cfl_macro,thickness_substeps
127,38100.0,10.583333333333334,0.0,0.0,0.0,0.5000000000000001,0.566921899568667,0.0003741328299668847,0.867233858060182,100000000.00000001,1.4901161193847657e-16,0.07026666658728692,0.015334226153291337,1.1483869410966463e-16,0.00021050370870197204,7.618690072125288e-09,8.903826623295964e-06,6.07071207923595e-09,2.0563671292340825e-11,4.481933126566763e-10,6.07071207923595e-09,2.0674546096020778e-14,0.0,0.0,True,0.0,0.06730066451466521,1
128,38400.0,10.666666666666666,0.0,0.0,0.0,0.5,0.5673636050721913,0.000353452868263565,0.8674549014538038,100000000.0,0.0,0.07044156094202896,0.015409410699078295,1.15558604352195e-16,0.0004395025015678337,1.0004522972867284e-10,9.66558659895138e-06,6.095190387486048e-09,2.1793365529188093e-11,4.5769896758381576e-10,6.095190387486048e-09,2.1542451049429797e-14,0.0,0.0,True,0.0,0.06732054578587704,1
129,38700.0,10.75,0.0,0.0,0.0,0.5,0.5678037332086282,0.00033391597715436903,0.8676726674223091,100000000.0,0.0,0.0706171789717675,0.015483816897893351,1.162698409773455e-16,0.00033411928098856615,2.3401465857458963e-10,9.290283633493509e-06,6.104099728665611e-09,2.1979264833793566e-11,4.673712637540418e-10,6.104099728665611e-09,2.2100116540407964e-14,0.0,0.0,True,0.0,0.06730182761588661,1
130,39000.0,10.833333333333334,0.0,0.0,0.0,0.5,0.568242266023318,0.0003154589752151685,0.8678887428608006,100000000.0,0.0,0.07079346239133467,0.015557462346280856,1.1685097334179772e-16,0.00031168125060220437,9.271263817391068e-11,8.993806412152544e-06,6.105008966437811e-09,2.2354952525244976e-11,4.766767602043844e-10,6.105008966437811e-09,2.1083837074766804e-14,0.0,0.0,True,0.0,0.06715495917933423,1
131,39300.0,10.916666666666666,0.0,0.0,0.0,0.5,0.5686791852758806,0.0002980221731977473,0.8681047284274949,100000000.0,0.0,0.0709718845601934,0.015630328678389614,1.1749282102790915e-16,0.00030004687403748165,1.1243112666037126e-10,7.96973149852452e-06,6.10460131632042e-09,2.1562745521884458e-11,4.85166055488425e-10,6.10460131632042e-09,2.1166809812835663e-14,0.0,0.0,True,0.0,0.06692516805779669,1
132,39600.0,11.0,0.0,0.0,0.0,0.5,0.5691144727431761,0.00028154918057474897,0.868329832072475,100000000.0,0.0,0.07115359272939126,0.01570241167351655,1.18325488296378e-16,0.00031279738971217195,1.2456985329506603e-10,9.820742056197059e-06,6.10438395714893e-09,2.1021077303974173e-11,4.925401963777215e-10,6.10438395714893e-09,2.2321705316681602e-14,0.0,0.0,True,0.0,0.0673837992359993,1
133,39900.0,11.083333333333334,0.0,0.0,0.0,0.5,0.5695481040814833,0.00026598672322245123,0.8685613187046737,100000000.0,0.0,0.07133825140451065,0.015773704276797747,1.190974402431877e-16,0.00020564519340203534,8.925137631903505e-11,5.046622169138779e-06,6.1040580219866525e-09,2.0345427305662216e-11,4.988328283761218e-10,6.1040580219866525e-09,2.0669247681006683e-14,0.0,0.0,True,0.0,0.06808425753041249,1
134,40200.0,11.166666666666666,0.0,0.0,0.0,0.5,0.569980060407712,0.0002512844714836,0.868792742029946,100000000.0,0.0,0.07152780202580952,0.015844176405163987,1.196959198423997e-16,0.00018603309356351964,4.13564885138745e-09,8.45630873070698e-06,6.102455481227513e-09,1.9832095879852616e-11,5.046910247235561e-10,6.102455481227513e-09,2.009028457527129e-14,0.0,0.0,True,0.0,0.0685875671221867,1
135,40500.0,11.25,0.0,0.0,0.0,0.5,0.5704103187552463,0.00023739487771973764,0.86902351860703,100000000.0,0.0,0.0717229850031205,0.01591374960122984,1.2033776752851112e-16,0.00019136815632464203,5.2148292863900535e-11,9.859451421292628e-06,6.0976923663056214e-09,1.9944196922113705e-11,5.104297787876181e-10,6.0976923663056214e-09,2.114104482971626e-14,0.0,0.0,True,0.0,0.06887654631236048,1
136,40800.0,11.333333333333334,0.0,0.0,0.0,0.5,0.5708388525900554,0.00022427302269856415,0.8692529430064816,100000000.0,0.0,0.07192374264625083,0.015982298309652997,1.2111839309270066e-16,0.00017512457563898052,6.06111086597317e-11,8.633314036849446e-06,6.087282317069725e-09,1.897820427104985e-11,5.158378569241748e-10,6.087282317069725e-09,2.191048192772028e-14,0.0,0.0,True,0.0,0.06895652643307065,1
137,41100.0,11.416666666666666,0.0,0.0,0.0,0.5,0.571265637369502,0.00021187647027994907,0.8694808464088192,100000000.0,0.0,0.07212492819921561,0.016049675432617778,1.218122824830914e-16,0.00020878047540687808,3.124187719939239e-11,8.959286274726543e-06,6.0693308628960866e-09,1.7877356791308555e-11,5.201369512251525e-10,6.0693308628960866e-09,2.119529399677883e-14,0.0,0.0,True,0.0,0.06884522220286429,1
138,41400.0,11.5,0.0,0.0,0.0,0.5,0.5716906468364094,0.00020016513001744357,0.8697078143912574,100000000.0,0.0,0.07231168129078049,0.01611574632432586,1.223500467606442e-16,0.00029092630913421215,5.061615617049487e-09,9.814897046089736e-06,6.042791348194226e-09,1.632457005339956e-11,5.223971328078549e-10,6.042791348194226e-09,2.1475269543660608e-14,0.0,0.0,True,0.0,0.06855794292559717,1
139,41700.0,11.583333333333334,0.0,0.0,0.0,0.5,0.5721138555538774,0.00018910112734708888,0.8699338694263713,100000000.0,0.0,0.07245501022475508,0.016180425611282384,1.2301791529889529e-16,0.000409125213331434,3.205445564873181e-11,8.581650164234404e-06,6.008979042560393e-09,1.539967667719913e-11,5.223247949900189e-10,6.008979042560393e-09,2.0742112028408784e-14,0.0,0.0,True,0.0,0.06819761163471273,1
140,42000.0,11.666666666666666,0.0,0.0,0.0,0.5,0.5725352314529626,0.00017864868103236895,0.8701595925469023,100000000.0,0.0,0.07250817082720334,0.016243678644968458,1.2377252001094518e-16,0.00044052326432362116,9.951822015568619e-11,7.5580265683467864e-06,5.973083092738982e-09,1.5097378961154555e-11,5.203849190671712e-10,5.973083092738982e-09,2.1224763699583826e-14,0.0,0.0,True,0.0,0.06854102226334712,1
141,42300.0,11.75,0.0,0.0,0.0,0.5,0.5729547500335186,0.00016877398748189112,0.8703861999533289,100000000.0,0.0,0.07238837938516378,0.0163055130196307,1.2447508301871579e-16,0.0004489552134736995,1.3905585382019767e-10,8.640614068500196e-06,5.938061992604305e-09,1.478728691270901e-11,5.175916547838747e-10,5.938061992604305e-09,2.0995226659291723e-14,0.0,0.0,True,0.0,0.06858151406196639,1
142,42600.0,11.833333333333334,0.0,0.0,0.0,0.5,0.5733723861658915,0.00015944511153370675,0.8706145026647729,100000000.0,0.0,0.07194040369681973,0.016365953262978766,1.2524703496552548e-16,0.0003938424800692144,1.5459824064268328e-10,7.320287207588592e-06,5.90477703475424e-09,1.5056999469887166e-11,5.149602226568407e-10,5.90477703475424e-09,2.129654558725166e-14,0.0,0.0,True,0.0,0.06878727293519249,1
143,42900.0,11.916666666666666,0.0,0.0,0.0,0.5,0.5737881153579886,0.0001506318832767993,0.8708444326246264,100000000.0,0.0,0.07104402193538761,0.016425002316090315,1.257154103040392e-16,0.0002939586166934727,5.691908040242726e-09,9.8019317904116e-06,5.874436331694076e-09,1.572434701358337e-11,5.133440884058502e-10,5.874436331694076e-09,2.1429644649655037e-14,0.0,0.0,True,0.0,0.06883875722290456,1
144,43200.0,12.0,0.0,0.0,0.0,0.5,0.5742019116405244,0.00014230580055515267,0.8710741858764753,100000000.0,0.0,0.07116779126175596,0.01648254373194667,1.2633123713801098e-16,0.0002793437103501488,1.692868163946005e-10,5.970380275905787e-06,5.8444805568768275e-09,1.459560794269112e-11,5.138335956070494e-10,5.8444805568768275e-09,2.074805092597896e-14,0.0,0.0,True,0.0,0.06883283234476142,1
145,43500.0,12.083333333333334,0.0,0.0,0.0,0.5,0.5746137515738273,0.00013443993678033904,0.8713031621239775,100000000.0,0.0,0.0712742589305896,0.016538316324252445,1.2690369588508332e-16,0.0005590392868001389,4.644851879267351e-11,9.617807234911156e-06,5.8096466909645195e-09,1.3705286430984144e-11,5.160019474471973e-10,5.8096466909645195e-09,2.066348413974158e-14,0.0,0.0,True,0.0,0.06857239975030971,1
146,43800.0,12.166666666666666,0.0,0.0,0.0,0.5,0.5750236101391164,0.00012700885378739152,0.8715335253058403,100000000.0,0.0,0.07135442600367638,0.016592143364401686,1.2748482824953554e-16,0.0004812714735743683,1.6950981752988152e-10,7.709774517394786e-06,5.769641487779913e-09,1.3535768667675117e-11,5.175771240058921e-10,5.769641487779913e-09,2.042128167842073e-14,0.0,0.0,True,0.0,0.06827205516323646,1
147,44100.0,12.25,0.0,0.0,0.0,0.5,0.5754314633566632,0.00011998851939601021,0.8717660335379968,100000000.0,0.0,0.07143649212960873,0.01664424214268041,1.281700440225464e-16,0.00047173679988875175,2.1347099474000232e-10,8.744400756558252e-06,5.738439557823627e-09,1.4561812169992283e-11,5.177410889992437e-10,5.738439557823627e-09,2.1578733813261902e-14,0.0,0.0,True,0.0,0.06843790007590962,1
148,44400.0,12.333333333333334,0.0,0.0,0.0,0.5,0.5758372897662101,0.00011335622955691618,0.8720015947720767,100000000.0,0.0,0.07160535807791059,0.0166951428995852,1.288639334129371e-16,0.00046124764116674716,7.546631238226462e-10,9.497710130706108e-06,5.7407411169322e-09,1.682041786563539e-11,5.18991493352267e-10,5.7407411169322e-09,2.167958338860814e-14,0.0,0.0,True,0.0,0.069038307174121,1
149,44700.0,12.416666666666666,0.0,0.0,0.0,0.5,0.5762410705307693,0.00010709053504361101,0.8722409405006156,100000000.0,0.0,0.07179338395857639,0.016745172313105305,1.295144547164284e-16,0.0003730318635961079,7.670970919887262e-09,4.298076833701144e-06,5.756481778488072e-09,1.7603301557226008e-11,5.251443845777063e-10,5.756481778488072e-09,2.0906667655352312e-14,0.0,0.0,True,0.0,0.06950122799927916,1
150,45000.0,12.5,0.0,0.0,0.0,0.5,0.5766427872528457,0.00010117117237116398,0.8724835747581433,100000000.0,0.0,0.07198144808948756,0.016794490086429314,1.2995680920280251e-16,0.0005490377244961654,2.521667274072023e-10,7.495569864927348e-06,5.760529212264773e-09,1.9839409810769993e-11,5.333679816003541e-10,5.760529212264773e-09,2.0833078835741195e-14,0.0,0.0,True,0.0,0.069899701442616,1
151,45300.0,12.583333333333334,0.0,0.0,0.0,0.5,0.5770424192877477,9.557899836678369e-05,0.8727285889943924,100000000.0,0.0,0.07217025108093914,0.01684317310583553,1.305552888020145e-16,0.00030913967039180104,2.3061479247252875e-10,5.71777092939245e-06,5.752878192724168e-09,2.0208772388004404e-11,5.41638521660448e-10,5.752878192724168e-09,2.081865544070289e-14,0.0,0.0,True,0.0,0.07011136863162457,1
152,45600.0,12.666666666666666,0.0,0.0,0.0,0.5,0.5774399451442253,9.029592812533337e-05,0.8729754397730523,100000000.0,0.0,0.07236095743903183,0.016891222266182778,1.3113642116646673e-16,0.0003580747323580655,9.583603560212026e-11,5.172406956043004e-06,5.739929084048532e-09,2.066422484319585e-11,5.495162016330949e-10,5.739929084048532e-09,2.069907210450997e-14,0.0,0.0,True,0.0,0.07016039473662822,1
153,45900.0,12.75,0.0,0.0,0.0,0.5,0.5778353427275433,8.530487634305782e-05,0.8732239396942596,100000000.0,0.0,0.07255435655462872,0.01693858299470428,1.3165683820925977e-16,0.0004709248153270068,7.755860304041382e-11,5.723639112724115e-06,5.726047268184958e-09,2.111624085136258e-11,5.574752358152829e-10,5.726047268184958e-09,2.056032444277715e-14,0.0,0.0,True,0.0,0.07006606280141295,1
154,46200.0,12.833333333333334,0.0,0.0,0.0,0.5,0.5782285927444317,8.058970199603836e-05,0.8734740679047458,100000000.0,0.0,0.07275149310332919,0.01698518072246835,1.3229001227799132e-16,0.0005366231748919459,8.669117454337328e-11,7.168758230002462e-06,5.710639309465058e-09,2.1134350565381797e-11,5.655141217460227e-10,5.710639309465058e-09,2.1648471833036364e-14,0.0,0.0,True,0.0,0.06984854300412201,1
155,46500.0,12.916666666666666,0.0,0.0,0.0,0.5,0.5786196707816836,7.61351561665918e-05,0.8737258453845181,100000000.0,0.0,0.07295323276283577,0.017030931183020032,1.3309665869432051e-16,0.0004796801515530368,6.687354627695605e-11,8.929526684868504e-06,5.689622842225925e-09,1.9392327449099454e-11,5.72898787131627e-10,5.689622842225925e-09,2.083977285383715e-14,0.0,0.0,True,0.0,0.06954004923909343,1
156,46800.0,13.0,0.0,0.0,0.0,0.5,0.5790085550897078,7.192683277073448e-05,0.8739790915923441,100000000.0,0.0,0.07316152726305632,0.017075751968662376,1.3372983276305206e-16,0.00039738885144209287,9.329205887100532e-11,8.46583778527445e-06,5.66038341212973e-09,1.8296951873576732e-11,5.791011427862084e-10,5.66038341212973e-09,1.981703335893448e-14,0.0,0.0,True,0.0,0.06967467147079498,1
157,47100.0,13.083333333333334,0.0,0.0,0.0,0.5,0.5793952166249363,6.795112199380818e-05,0.8742337619268262,100000000.0,0.0,0.07337768344274115,0.017119565917825874,1.3440637491868302e-16,0.0002797253357813664,1.0321868135043714e-10,6.449520438693241e-06,5.62195514598663e-09,1.7759754481077994e-11,5.835101706933904e-10,5.62195514598663e-09,2.02661143508127e-14,0.0,0.0,True,0.0,0.07044776966519209,1
158,47400.0,13.166666666666666,0.0,0.0,0.0,0.5,0.5797796318808845,6.419516627743052e-05,0.8744896975002491,100000000.0,0.0,0.07359975811502142,0.0171622972924048,1.350655698395542e-16,0.00024269919294050683,9.682330131917823e-11,5.099552574597536e-06,5.575593904599736e-09,1.8161129540230076e-11,5.861764271313294e-10,5.575593904599736e-09,2.1170298270787805e-14,0.0,0.0,True,0.0,0.07104719924547868,1
159,47700.0,13.25,0.0,0.0,0.0,0.5,0.58016177919245,6.0646818752749526e-05,0.874746586516165,100000000.0,0.0,0.07381765929068425,0.017203865899680332,1.3546455623902887e-16,0.00035580791174242096,9.130845364506535e-09,7.493166480993487e-06,5.523185701003371e-09,1.627901567638284e-11,5.876339836607606e-10,5.523185701003371e-09,2.0284430557236573e-14,0.0,0.0,True,0.0,0.07141529932646175,1
160,48000.0,13.333333333333334,0.0,0.0,0.0,0.5,0.5805416328451495,5.729460397184425e-05,0.8750041461339267,100000000.0,0.0,0.07401023367504264,0.01724418457270408,1.3612375115990005e-16,0.0003662020106971265,1.5116079096488406e-10,6.002793710794332e-06,5.466927704365256e-09,1.6130294272890973e-11,5.884728542372076e-10,5.466927704365256e-09,2.0770368399007584e-14,0.0,0.0,True,0.0,0.07152571253009231,1
161,48300.0,13.416666666666666,0.0,0.0,0.0,0.5,0.5809191685989168,5.412768080353831e-05,0.8752624433668261,100000000.0,0.0,0.07413641637948298,0.017283174317865045,1.3676559884601148e-16,0.00033880793534989687,1.4394971128875384e-10,6.455711197184593e-06,5.408052775235947e-09,1.5453051414864713e-11,5.890932010768349e-10,5.408052775235947e-09,1.9549255203999456e-14,0.0,0.0,True,0.0,0.07133045779220357,1
162,48600.0,13.5,0.0,0.0,0.0,0.5,0.5812943623068253,5.113580736847208e-05,0.8755217263528744,100000000.0,0.0,0.07412302652369898,0.01732077918475428,1.3747683547116196e-16,0.0005272561579003236,3.358997641667968e-10,9.891672502613778e-06,5.346143953872982e-09,1.5233803370066677e-11,5.894795634752674e-10,5.346143953872982e-09,2.156765278884743e-14,0.0,0.0,True,0.0,0.07074521905281143,1
163,48900.0,13.583333333333334,0.0,0.0,0.0,0.5,0.581667188904964,4.83093079009156e-05,0.8757819358715597,100000000.0,0.0,0.07382292277358644,0.01735698490985187,1.381186831572734e-16,0.0005242118191082308,3.361625228517241e-10,9.965145320524267e-06,5.282105851242876e-09,1.486617246981363e-11,5.894548920233224e-10,5.282105851242876e-09,2.0537942150565354e-14,0.0,0.0,True,0.0,0.0702124379156964,1
164,49200.0,13.666666666666666,0.0,0.0,0.0,0.5,0.5820376238255642,4.563904144359322e-05,0.8760431291240821,100000000.0,0.0,0.07298000075153503,0.017391822625194023,1.3893400319098249e-16,0.00020939273308885476,9.62793804627719e-09,4.486271096657392e-06,5.219534031766216e-09,1.4642418036621154e-11,5.896137657222461e-10,5.219534031766216e-09,2.010459546820259e-14,0.0,0.0,True,0.0,0.07075005999641229,1
165,49500.0,13.75,0.0,0.0,0.0,0.5,0.5824056440738937,4.31163722950666e-05,0.876305490275302,100000000.0,0.0,0.07245641791358806,0.01742526122506876,1.3928962150355773e-16,0.0002296376847617721,1.0666635026831418e-10,4.9341898048845955e-06,5.1590462165053724e-09,1.537963609902221e-11,5.919013005566878e-10,5.1590462165053724e-09,2.0412807990910294e-14,0.0,0.0,True,0.0,0.07110438924047884,1
166,49800.0,13.833333333333334,0.0,0.0,0.0,0.5,0.5827712276272995,4.073314211021867e-05,0.8765691465085297,100000000.0,0.0,0.072571028093279,0.01745712141006114,1.396365661987531e-16,0.00022359520083443124,1.571441668050899e-10,6.3771276526296236e-06,5.096851513455919e-09,1.4461684766626239e-11,5.962633174372091e-10,5.096851513455919e-09,2.035936035268039e-14,0.0,0.0,True,0.0,0.07127009386009803,1
167,50100.0,13.916666666666666,0.0,0.0,0.0,0.5,0.5831343513760561,3.8481643521656976e-05,0.8768338649895472,100000000.0,0.0,0.07265716200795323,0.017487215781504056,1.4020902494582544e-16,0.00030542062945273927,3.2877074982681984e-10,7.006685358095429e-06,5.031987361942892e-09,1.3045191544148753e-11,5.990662052156819e-10,5.031987361942892e-09,2.009698741469511e-14,0.0,0.0,True,0.0,0.07124031247683352,1
168,50400.0,14.0,0.0,0.0,0.0,0.5,0.5834949917282037,3.6354595159181816e-05,0.8770999971595741,100000000.0,0.0,0.07275517465518055,0.017515684970369177,1.4092026157097592e-16,0.0006342524059218599,2.954769944189146e-10,9.35331949411166e-06,4.978790881107415e-09,1.3772398965754286e-11,5.964959335275388e-10,4.978790881107415e-09,1.9362493403851223e-14,0.0,0.0,True,0.0,0.0710228625862821,1
169,50700.0,14.083333333333334,0.0,0.0,0.0,0.5,0.583853126594562,3.434511803458935e-05,0.8773682449626701,100000000.0,0.0,0.07294485093733372,0.017543016181653104,1.414840467006684e-16,0.000698035969204264,3.4440902139446633e-10,9.805123886108517e-06,4.960137906005818e-09,1.548062888544088e-11,5.935537236382041e-10,4.960137906005818e-09,2.0594664109130406e-14,0.0,0.0,True,0.0,0.07071683235917547,1
170,51000.0,14.166666666666666,0.0,0.0,0.0,0.5,0.5842087373338268,3.2446713347518534e-05,0.8776383834753029,100000000.0,0.0,0.073146415639578,0.017569584940014513,1.422299777953384e-16,0.00033070405501768786,6.976929182357849e-09,4.226921843783086e-06,4.954326461464695e-09,1.81431816153064e-11,5.983833342575245e-10,4.954326461464695e-09,1.8469883278260964e-14,0.0,0.0,True,0.0,0.07049390560252697,1
171,51300.0,14.25,0.0,0.0,0.0,0.5,0.5845618067148326,3.0653241586007654e-05,0.8779095872359972,100000000.0,0.0,0.07334665909968688,0.017595562588263006,1.426723322817125e-16,0.0007815718522493211,1.4979153671312648e-10,8.755558642253716e-06,4.940281015120083e-09,1.8637587666150532e-11,6.067239170937923e-10,4.940281015120083e-09,1.916616068925335e-14,0.0,0.0,True,0.0,0.07024957371005715,1
172,51600.0,14.333333333333334,0.0,0.0,0.0,0.5,0.5849123152310982,2.895890271392241e-05,0.8781818861902853,100000000.0,0.0,0.07354598238979806,0.017620998265430444,1.4322744379402507e-16,0.0005723783477961872,2.610140958793887e-10,6.5307265265369425e-06,4.919678570768221e-09,1.9206388949801734e-11,6.150634878260382e-10,4.919678570768221e-09,1.9531780977623567e-14,0.0,0.0,True,0.0,0.0708242897478278,1
173,51900.0,14.416666666666666,0.0,0.0,0.0,0.5,0.5852602428431635,2.735821734649998e-05,0.878455426894674,100000000.0,0.0,0.0737479429559789,0.01764588633117182,1.4373051360205836e-16,0.00038893440618680014,1.7493845808007296e-10,9.4139438356266e-06,4.897564074593909e-09,1.8263274858322557e-11,6.22032388820904e-10,4.897564074593909e-09,1.9672395855368065e-14,0.0,0.0,True,0.0,0.07163784690020294,1
174,52200.0,14.5,0.0,0.0,0.0,0.5,0.5856055668970398,2.5846008943878308e-05,0.8787302456211343,100000000.0,0.0,0.07395348448085373,0.017670211095339387,1.4436368767078988e-16,0.00044334251038858697,2.1790637096165046e-10,4.488646756407627e-06,4.87633915794588e-09,1.841279049914051e-11,6.268170484902387e-10,4.87633915794588e-09,2.066401411747739e-14,0.0,0.0,True,0.0,0.07222174147603853,1
175,52500.0,14.583333333333334,0.0,0.0,0.0,0.5,0.5859482640107412,2.4417387029043786e-05,0.8790062628709966,100000000.0,0.0,0.07416391068713432,0.017693968723520394,1.44953493652622e-16,0.00047059012602246287,2.6427544620049453e-10,3.600208470093523e-06,4.855282046317961e-09,1.7313901035980708e-11,6.28827225965414e-10,4.855282046317961e-09,1.994297711905785e-14,0.0,0.0,True,0.0,0.0725812918768236,1
176,52800.0,14.666666666666666,0.0,0.0,0.0,0.5,0.5862883127013514,2.3067731387286416e-05,0.8792833549869457,100000000.0,0.0,0.07438013773913356,0.01771716589899989,1.456040149561133e-16,0.00047183859711218894,8.990595935348431e-09,9.943804899857183e-06,4.8338872823642845e-09,1.5949257368098847e-11,6.280919320577139e-10,4.8338872823642845e-09,1.9328921362809313e-14,0.0,0.0,True,0.0,0.07275039878989036,1
177,53100.0,14.75,0.0,0.0,0.0,0.5,0.5866256896171121,2.1792677159461893e-05,0.8795613178961079,100000000.0,0.0,0.07460269764830474,0.017739790992713576,1.4621116817270518e-16,0.0004582116317640114,3.785021284343907e-11,6.150562638146643e-06,4.810943935634565e-09,1.544586123139395e-11,6.257329174742301e-10,4.810943935634565e-09,1.9464724360060374e-14,0.0,0.0,True,0.0,0.07276362372864709,1
178,53400.0,14.833333333333334,0.0,0.0,0.0,0.5,0.5869603731014333,2.0588100759667337e-05,0.8798400718783663,100000000.0,0.0,0.07483084766278568,0.017761786975933093,1.466361754243195e-16,0.0003738069208292471,8.289614849164195e-11,4.590139902564881e-06,4.783485438727726e-09,1.5178834678443892e-11,6.230464739628663e-10,4.783485438727726e-09,1.9517477164445226e-14,0.0,0.0,True,0.0,0.07263234082492437,1
179,53700.0,14.916666666666666,0.0,0.0,0.0,0.5,0.5872923403483092,1.9450106555740822e-05,0.8801195894647047,100000000.0,0.0,0.07506018804957523,0.017783055579445706,1.4717393970187232e-16,0.00041169546234247665,1.7053155803818717e-10,6.071784152171065e-06,4.7483240317843245e-09,1.5153106592723677e-11,6.207983753987562e-10,4.7483240317843245e-09,2.0092096383309114e-14,0.0,0.0,True,0.0,0.07234806064301354,1
180,54000.0,15.0,0.0,0.0,0.0,0.5,0.5876215671708177,1.837501426556209e-05,0.8803999623673593,100000000.0,0.0,0.07527773284433055,0.017803467013776168,1.479372180313021e-16,0.0004992588701463968,9.684868962678646e-09,9.866265685644414e-06,4.70267180908931e-09,1.5041517448054616e-11,6.189546625044505e-10,4.70267180908931e-09,1.9498866129226616e-14,0.0,0.0,True,0.0,0.07232011856098723,1
181,54300.0,15.083333333333334,0.0,0.0,0.0,0.5,0.5879480271080929,1.7359347039538905e-05,0.8806814088746754,100000000.0,0.0,0.07544854526665977,0.017822899257751768,1.4844028783933537e-16,0.0006715550748294202,1.0610362694006369e-10,6.207105311922785e-06,4.6475743701124214e-09,1.422900698979461e-11,6.178126893226018e-10,4.6475743701124214e-09,1.9260304860658286e-14,0.0,0.0,True,0.0,0.07249704736676069,1
182,54600.0,15.166666666666666,0.0,0.0,0.0,0.5,0.5882716954858752,1.6399820206488594e-05,0.8809639869453646,100000000.0,0.0,0.07549885501356794,0.01784127736036469,1.4862243380431294e-16,0.0008783807477705879,1.1513619148285104e-10,9.202803978314791e-06,4.587451133403157e-09,1.3471671396380503e-11,6.16472836101454e-10,4.587451133403157e-09,1.9545238406319705e-14,0.0,0.0,True,0.0,0.07233375758205764,1
183,54900.0,15.25,0.0,0.0,0.0,0.5,0.5885925434705499,1.5493330641289273e-05,0.8812474523349189,100000000.0,0.0,0.07527910204899066,0.017858586408586768,1.4932499681208355e-16,0.0006465075128395892,8.11500516434804e-11,7.494726564110663e-06,4.524861569796229e-09,1.3832920646375493e-11,6.136162557457006e-10,4.524861569796229e-09,1.960517988591566e-14,0.0,0.0,True,0.0,0.07187925464804684,1
184,55200.0,15.333333333333334,0.0,0.0,0.0,0.5000000000000001,0.5889105447805594,1.4636946726910378e-05,0.8815316087621685,100000000.00000001,1.4901161193847657e-16,0.07447968262943194,0.01787484699074959,1.4967194150727892e-16,0.00047077176567189533,4.970378032837784e-11,6.56245491748343e-06,4.463078272190989e-09,1.40408613034047e-11,6.104289919026043e-10,4.463078272190989e-09,1.948738176340839e-14,0.0,0.0,True,0.0,0.07192596116016944,1
185,55500.0,15.416666666666666,0.0,0.0,0.0,0.5,0.5892256735016959,1.3827898881118894e-05,0.8818164023560139,100000000.0,0.0,0.07354509201028012,0.017890033128786172,1.5026174748911104e-16,0.00041075798225541035,8.109845187795663e-11,9.975751525916714e-06,4.402720275014609e-09,1.4070957823759002e-11,6.099364806035783e-10,4.402720275014609e-09,1.8590616266485947e-14,0.0,0.0,True,0.0,0.07205690958945435,1
186,55800.0,15.5,0.0,0.0,0.0,0.5,0.5895379059900869,1.3063570621155653e-05,0.8821017206159142,100000000.0,0.0,0.07366310937040993,0.017903996015527536,1.5084287985356326e-16,0.0004863657621013282,9.774793218293623e-11,9.806532261296441e-06,4.338698450760555e-09,1.2996779454237429e-11,6.133913307758562e-10,4.338698450760555e-09,1.8689522546408376e-14,0.0,0.0,True,0.0,0.07190157773942614,1
187,56100.0,15.583333333333334,0.0,0.0,0.0,0.5,0.5898472170654913,1.2341490112282999e-05,0.8823871904115497,100000000.0,0.0,0.07375382620983513,0.017916564745789627,1.5140666498325573e-16,0.0005319527151270829,1.2476096855724142e-10,9.434985599158299e-06,4.269116227509071e-09,1.2241712236797741e-11,6.161470236995523e-10,4.269116227509071e-09,1.8239501593182798e-14,0.0,0.0,True,0.0,0.07150601644319665,1
188,56400.0,15.666666666666666,0.0,0.0,0.0,0.5,0.5901535801208444,1.1659322147871658e-05,0.8826733750760319,100000000.0,0.0,0.07388119652211057,0.017927840234661072,1.5186636670438958e-16,0.0006658951910952316,8.358399673616517e-11,7.154169979091543e-06,4.21148046215064e-09,1.315869836135489e-11,6.131674699791189e-10,4.21148046215064e-09,1.912723097998966e-14,0.0,0.0,True,0.0,0.07167494233484475,1
189,56700.0,15.75,0.0,0.0,0.0,0.5,0.5904569705662241,1.1014860569242875e-05,0.8829605488953111,100000000.0,0.0,0.07409025320515374,0.017938212069736156,1.522306586343447e-16,0.00046138229153270123,8.898621072252791e-11,6.156185516275057e-06,4.184651535447647e-09,1.57718872334363e-11,6.107274914494418e-10,4.184651535447647e-09,1.9660937873951182e-14,0.0,0.0,True,0.0,0.07230083441068544,1
190,57000.0,15.833333333333334,0.0,0.0,0.0,0.5,0.5907573666364344,1.0406021147621169e-05,0.8832485640972468,100000000.0,0.0,0.07430310342259373,0.017947953666305555,1.529418952594952e-16,0.0004900355473164724,4.635172407223258e-11,5.629031491113951e-06,4.159014071141044e-09,1.7574211930823463e-11,6.172872870908068e-10,4.159014071141044e-09,1.947524387156365e-14,0.0,0.0,True,0.0,0.07288152515271071,1
