record_type,step,stage,coupling_iteration,picard_iteration,ice_residual,gmres_residual,gmres_iterations,inner_relaxation,preconditioner,matrix_assembly_seconds,preconditioner_build_seconds,gmres_seconds,ice_residual_evaluation_seconds,ilu_builds,ilu_reuses,ilu_rebuilds,cache_invalidation_reason,preconditioner_fallbacks,outer_aitken_factor_applied,outer_acceleration_method,acceleration_fallback_reason,acceleration_history_cleared,acceleration_history_depth,coupling_residual,water_fixed_point_residual,water_equation_residual,water_residual_xi,water_residual_u,water_residual_v,helmholtz_residual,ocean_coriolis_iterations,drag_object_reused,ice_solve_seconds,ocean_solve_seconds,coupling_iteration_seconds,coupling_overhead_seconds
ice_picard,60,standard,1,6,0.0011405229081562244,7.407332566199028e-10,3,0.5,ilu,0.013407199992798269,0.0006845999741926789,0.0011971000349149108,0.011065699975006282,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,60,standard,1,7,0.0010626341548638507,6.035703661538316e-09,2,0.5,ilu,0.02056299999821931,0.007341600023210049,0.0008617999847047031,0.00792380003258586,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,60,standard,1,8,0.0010085281255717037,1.5095441866537781e-09,3,0.5,ilu,0.013297999976202846,0.0008595000253990293,0.001275199989322573,0.007374699984211475,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,60,standard,1,9,0.0009702327602701876,2.838743531090721e-09,2,0.5,ilu,0.012562200019601732,0.0060125000309199095,0.002002199995331466,0.011167799995746464,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,60,standard,2,1,0.0028221359879660006,1.4376032553846638e-09,3,0.5,ilu,0.021344900014810264,0.007051100023090839,0.0011155999964103103,0.006623199966270477,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,60,standard,2,2,0.0016588281676771695,1.813662670757759e-09,3,0.5,ilu,0.013390099979005754,0.0007314999820664525,0.0012319000088609755,0.0076357999932952225,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,60,standard,2,3,0.0012246204806681505,4.92740623484835e-10,3,0.5,ilu,0.013417600013781339,0.006021499983035028,0.0011066999868489802,0.008174600021447986,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,60,standard,2,4,0.0011209161645544335,5.181468244940752e-10,3,0.5,ilu,0.014873200037982315,0.0009658999624662101,0.0014023000258021057,0.006855999992694706,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,60,standard,2,5,0.0010528162011614695,7.240762963224889e-09,2,0.5,ilu,0.014387100003659725,0.00745539995841682,0.0008537000394426286,0.006820600014179945,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,60,standard,2,6,0.001006400810064439,2.545035065493657e-09,3,0.5,ilu,0.014237600029446185,0.0007859000470489264,0.001378399960231036,0.007510500028729439,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,60,standard,2,7,0.0009734930207626198,2.5508956927186056e-09,2,0.5,ilu,0.014679899963084608,0.009942299977410585,0.0013689000043086708,0.008025299990549684,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,60,standard,3,1,0.0009528914286678524,2.0332044873614295e-10,3,0.5,ilu,0.013508800009731203,0.007645400008186698,0.001418100029695779,0.007737600011751056,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,60,standard,4,1,0.0009325316049043987,3.399478233926656e-09,2,0.5,ilu,0.013052400026936084,0.00571749999653548,0.0007746999617666006,0.009547099994961172,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,60,standard,5,1,0.0008707317655628105,2.100969821997221e-10,3,0.5,ilu,0.013391499989666045,0.009119700000155717,0.0018455999670550227,0.00878879998344928,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,60,standard,6,1,0.0008596473709830901,6.752260519952842e-09,2,0.5,ilu,0.01604720001341775,0.006811100000049919,0.0010251000057905912,0.0067350000026635826,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,60,standard,7,1,0.000833019148414112,3.5750171700099997e-09,2,0.5,ilu,0.015597900026477873,0.006058799976017326,0.0014802999794483185,0.01145440002437681,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
coupling,60,standard,1,0,0.0009702327602701876,6.035703661538316e-09,26,,,0.1387335000326857,0.04006760002812371,0.01328850002028048,0.08308400004170835,5,4,4,pattern_changed,0,0.5,aitken_fallback,insufficient_history,False,0.0,0.00234603414619848,0.0013949976660482715,4.603375022280705e-09,2.4023540155020293e-11,1.7852155336897113e-10,4.603375022280705e-09,2.2687745690755062e-14,4.0,True,0.27919490000931546,0.011786699993535876,0.2920251999748871,0.0010435999720357358
coupling,60,standard,2,0,0.0009734930207626198,7.240762963224889e-09,19,,,0.10633040004177019,0.03295359993353486,0.008457500021904707,0.05164600000716746,4,3,3,pattern_changed,0,1.0,anderson,,False,1.0,0.0012018324825497958,0.0006942126211104232,4.60329304722012e-09,2.578168538695818e-11,1.7851725274499286e-10,4.60329304722012e-09,2.339923091897436e-14,4.0,True,0.2021322000073269,0.0067971000098623335,0.21044269995763898,0.0015133999404497445
coupling,60,standard,3,0,0.0009528914286678524,2.0332044873614295e-10,3,,,0.013508800009731203,0.007645400008186698,0.001418100029695779,0.007737600011751056,1,0,0,new_picard_round,0,1.0,anderson,,False,2.0,5.065107866928467e-05,1.4982036810712634e-05,4.603075609580393e-09,2.5307974737388888e-11,1.7850631456689902e-10,4.603075609580393e-09,2.3820737567430918e-14,4.0,True,0.031020800000987947,0.007028500025626272,0.03856479999376461,0.0005154999671503901
coupling,60,standard,4,0,0.0009325316049043987,3.399478233926656e-09,2,,,0.013052400026936084,0.00571749999653548,0.0007746999617666006,0.009547099994961172,1,0,0,new_picard_round,0,1.0,anderson,,False,3.0,3.996323949698027e-05,1.1568468260868387e-05,4.6030378811939805e-09,2.396960615721063e-11,1.7850341309470484e-10,4.6030378811939805e-09,2.3576461107227435e-14,4.0,True,0.029626899980939925,0.011229600000660866,0.041869200009386986,0.0010127000277861953
coupling,60,standard,5,0,0.0008707317655628105,2.100969821997221e-10,3,,,0.013391499989666045,0.009119700000155717,0.0018455999670550227,0.00878879998344928,1,0,0,new_picard_round,0,0.8514705989840274,aitken_fallback,coupling_residual_increased,True,0.0,0.00010888591598655486,2.684023060126866e-06,4.6028319861751e-09,2.4577761650743325e-11,1.7849045659088928e-10,4.6028319861751e-09,2.4770763628282995e-14,4.0,True,0.03401000000303611,0.006663299980573356,0.0409732999978587,0.0003000000142492354
coupling,60,standard,6,0,0.0008596473709830901,6.752260519952842e-09,2,,,0.01604720001341775,0.006811100000049919,0.0010251000057905912,0.0067350000026635826,1,0,0,new_picard_round,0,1.0,anderson,,False,1.0,1.1835059208057527e-05,1.4708096086652579e-06,4.6028044759593385e-09,2.475876667008662e-11,1.784903504304189e-10,4.6028044759593385e-09,2.3552445214592364e-14,4.0,True,0.031195999996270984,0.010695400007534772,0.04259960004128516,0.0007082000374794006
coupling,60,standard,7,0,0.000833019148414112,3.5750171700099997e-09,2,,,0.015597900026477873,0.006058799976017326,0.0014802999794483185,0.01145440002437681,1,0,0,new_picard_round,0,,converged_no_update,,False,0.0,9.316307096473924e-06,9.366354557056406e-07,4.602773215686892e-09,2.4523996362826403e-11,1.7849123617529e-10,4.602773215686892e-09,2.3447567546663602e-14,4.0,True,0.03574870002921671,0.008404600026551634,0.04434169997693971,0.00018839992117136717
ice_picard,61,standard,1,1,0.0045028401492106926,1.4832365856341728e-09,3,0.5,ilu,0.013500000000931323,0.006462999968789518,0.001133600017055869,0.006509000028017908,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,1,2,0.0024113787412659324,3.4376570708123065e-09,3,0.5,ilu,0.01997069997014478,0.0007810000097379088,0.0010620999964885414,0.006890299962833524,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,1,3,0.001452153729276723,1.1065719677309395e-09,3,0.5,ilu,0.012900000030640513,0.006488399987574667,0.0011577000259421766,0.006697100005112588,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,1,4,0.0011931249836844948,2.3748612515389362e-09,3,0.5,ilu,0.01393459999235347,0.000889900024048984,0.0013077000039629638,0.009601600002497435,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,1,5,0.0011419802627458643,4.3474666950263013e-10,3,0.5,ilu,0.018748000031337142,0.006684600026346743,0.0020625999895855784,0.009706799988634884,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,1,6,0.0011035125078868136,2.274848767442094e-09,3,0.5,ilu,0.015357600001152605,0.0007980999653227627,0.0015579999890178442,0.010152000002563,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,1,7,0.0010735302744292884,8.91899473370622e-09,2,0.5,ilu,0.021039400016888976,0.01008089998504147,0.001297399983741343,0.01155950000975281,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,1,8,0.0010494467229912408,1.9475042807495917e-09,3,0.5,ilu,0.01769619999686256,0.0007008000393398106,0.0011928000021725893,0.007886999985203147,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,1,9,0.0010294819127413762,4.63100834741995e-09,2,0.5,ilu,0.01484720001462847,0.00792659999569878,0.0012594999861903489,0.009148299985099584,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,1,10,0.0010123747813713699,2.0370795503125254e-09,3,0.5,ilu,0.014780900033656508,0.0007143999682739377,0.0012095000129193068,0.006569200020749122,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,1,11,0.0009972314901912395,2.326880454667045e-09,2,0.5,ilu,0.014133199991192669,0.006731899979058653,0.000832199992146343,0.0066312000271864235,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,2,1,0.0016831510048640561,1.0479407036029825e-09,3,0.5,ilu,0.015086399973370135,0.008838700014166534,0.0016813999973237514,0.012053100042976439,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,2,2,0.0011619985328703705,1.1653576346827563e-09,3,0.5,ilu,0.02157540002372116,0.0007684000302106142,0.0011200999724678695,0.007181900029536337,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,2,3,0.0011223379181286353,5.022501430193984e-10,3,0.5,ilu,0.022948099998757243,0.009494300000369549,0.002090300025884062,0.008200899988878518,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,2,4,0.0010946655948945532,3.825074367407679e-09,3,0.5,ilu,0.014809700020123273,0.0008524999720975757,0.0013331000227481127,0.00842580001335591,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,2,5,0.001072597624712476,8.949214134591745e-09,2,0.5,ilu,0.015334800002165139,0.006720899953506887,0.0009237999911420047,0.009157300053630024,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,2,6,0.0010538473583701488,3.1243688349440833e-09,3,0.5,ilu,0.01877040002727881,0.0007153999758884311,0.0011513999779708683,0.007814600015990436,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,2,7,0.0010372920838570515,4.211943513064891e-09,2,0.5,ilu,0.013205300027038902,0.007450799981597811,0.0010227999882772565,0.007535999990068376,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,2,8,0.001022230003903983,2.8623081971309903e-09,3,0.5,ilu,0.022801399987656623,0.0007994999759830534,0.0013705000164918602,0.008749800035730004,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,2,9,0.0010081757938008751,2.02668743496369e-09,2,0.5,ilu,0.016208800021559,0.006415599957108498,0.0009586000232957304,0.007975100015755743,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,2,10,0.0009947876717766376,2.7254029868184437e-09,3,0.5,ilu,0.014370199991390109,0.0008358000195585191,0.0014072000049054623,0.0070121000171639025,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,3,1,0.0009855536949353713,1.2161607036620884e-10,3,0.5,ilu,0.014495300012640655,0.00646580004831776,0.0012653999729081988,0.008476899995002896,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,4,1,0.0009728817844892117,3.5984762774274076e-09,2,0.5,ilu,0.014594300009775907,0.007229399983771145,0.0009556000004522502,0.007576800009701401,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,5,1,0.0009570587384533633,9.529630302079487e-10,2,0.5,ilu,0.01664119999622926,0.010024199960753322,0.001292700006160885,0.012302000017371029,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,6,1,0.0008946401018975146,4.724797588959831e-09,2,0.5,ilu,0.014178099983837456,0.007300700002815574,0.0008957999525591731,0.006839299981947988,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,61,standard,7,1,0.0008800642974833122,2.6741303242652157e-09,2,0.5,ilu,0.01376870000967756,0.0061849000048823655,0.0007870999979786575,0.010062500019557774,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
coupling,61,standard,1,0,0.0009972314901912395,8.91899473370622e-09,30,,,0.176907800079789,0.048259599949233234,0.014073099999222904,0.09135200001765043,6,5,5,pattern_changed,0,0.5,aitken_fallback,insufficient_history,False,0.0,0.0016551751651098581,0.001353268767899411,4.6717067041624344e-09,2.4510060558117155e-11,1.841527853168495e-10,4.6717067041624344e-09,2.3340054165250666e-14,4.0,True,0.3348886999883689,0.007460799999535084,0.3433113000355661,0.0009618000476621091
coupling,61,standard,2,0,0.0009947876717766376,8.949214134591745e-09,27,,,0.1751105000730604,0.04289189988048747,0.013059200020506978,0.08410660020308569,5,5,4,reuse,0,1.0,anderson,,False,1.0,0.0008639008761349929,0.0006736837734605538,4.6713898315080675e-09,2.6323945215451442e-11,1.841316399464581e-10,4.6713898315080675e-09,2.3545938477691115e-14,4.0,True,0.31900199997471645,0.008160799974575639,0.328277499997057,0.0011147000477649271
coupling,61,standard,3,0,0.0009855536949353713,1.2161607036620884e-10,3,,,0.014495300012640655,0.00646580004831776,0.0012653999729081988,0.008476899995002896,1,0,0,new_picard_round,0,1.0,anderson,,False,2.0,3.2655086656411164e-05,1.2388262359952193e-05,4.671023465658381e-09,2.5419316632671622e-11,1.841078263472368e-10,4.671023465658381e-09,2.3508852376235657e-14,4.0,True,0.0313925999798812,0.006775099958758801,0.03872489999048412,0.00055720005184412
coupling,61,standard,4,0,0.0009728817844892117,3.5984762774274076e-09,2,,,0.014594300009775907,0.007229399983771145,0.0009556000004522502,0.007576800009701401,1,0,0,new_picard_round,0,1.0,anderson,,False,3.0,1.3734948872258553e-05,2.8450567837577084e-06,4.6709898091998525e-09,2.6318786490605774e-11,1.8410476676553442e-10,4.6709898091998525e-09,2.3996966866791302e-14,4.0,True,0.030946600018069148,0.008497699978761375,0.04035429999930784,0.000910000002477318
coupling,61,standard,5,0,0.0009570587384533633,9.529630302079487e-10,2,,,0.01664119999622926,0.010024199960753322,0.001292700006160885,0.012302000017371029,1,0,0,new_picard_round,0,1.0,anderson,,False,3.0,1.2205846216272745e-05,1.4443844416899076e-06,4.670939101177961e-09,2.687428112775456e-11,1.8410106479436688e-10,4.670939101177961e-09,2.4775717962365154e-14,4.0,True,0.04113660001894459,0.01173140003811568,0.05429619998903945,0.0014281999319791794
coupling,61,standard,6,0,0.0008946401018975146,4.724797588959831e-09,2,,,0.014178099983837456,0.007300700002815574,0.0008957999525591731,0.006839299981947988,1,0,0,new_picard_round,0,1.0,aitken_fallback,coupling_residual_increased,True,0.0,2.3236246309165086e-05,1.236323971430481e-06,4.670724443931126e-09,2.607309351498136e-11,1.8408752152564597e-10,4.670724443931126e-09,2.2540357742078434e-14,4.0,True,0.029973199998494238,0.007741599984001368,0.03807250002864748,0.00035770004615187645
coupling,61,standard,7,0,0.0008800642974833122,2.6741303242652157e-09,2,,,0.01376870000967756,0.0061849000048823655,0.0007870999979786575,0.010062500019557774,1,0,0,new_picard_round,0,,converged_no_update,,False,0.0,8.710036809772378e-06,8.280000232927371e-07,4.670693298398177e-09,2.726399708727026e-11,1.8408656438127677e-10,4.670693298398177e-09,2.370048034351607e-14,4.0,True,0.03133440000237897,0.011118699971120805,0.042753999994602054,0.0003009000211022794
ice_picard,62,standard,1,1,0.001465395680265626,2.0180287697868215e-09,3,0.5,ilu,0.014210599998477846,0.007154399994760752,0.0012455999967642128,0.006951500021386892,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,1,2,0.001264877854358982,3.1555876506177992e-09,3,0.5,ilu,0.015300699975341558,0.0008727000094950199,0.001534299983177334,0.011263499967753887,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,1,3,0.0011600910399137236,7.831243402191015e-10,3,0.5,ilu,0.02205379999941215,0.008928700000979006,0.0018480999860912561,0.00897399999666959,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,1,4,0.0010946422841638971,5.315802326682632e-09,3,0.5,ilu,0.013672399974893779,0.000700899981893599,0.0011459000525064766,0.00717089994577691,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,1,5,0.0010474917114153977,3.3213639194998007e-10,3,0.5,ilu,0.013253099983558059,0.007202400011010468,0.0012651999713853002,0.006951999966986477,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,1,6,0.0010099379388241907,3.784919624570999e-09,3,0.5,ilu,0.0218239999958314,0.0007730000070296228,0.0011935000075027347,0.0065051999990828335,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,1,7,0.0009780092372107497,1.8819935203053043e-10,3,0.5,ilu,0.0135522999917157,0.006833599996753037,0.0014070000033825636,0.006885699986014515,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,2,1,0.0011403639170001604,1.4647258145235204e-09,3,0.5,ilu,0.01652280002599582,0.009738900000229478,0.0019383999751880765,0.007058300019707531,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,2,2,0.0010577613875020395,2.651094445125509e-09,3,0.5,ilu,0.013696999987587333,0.0007668999605812132,0.0010691999923437834,0.007014099974185228,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,2,3,0.0010083380627533781,4.5959983549106403e-10,3,0.5,ilu,0.013426800025627017,0.006783899967558682,0.0012250000145286322,0.006817300047259778,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,2,4,0.0009721547714971482,3.178276731254821e-09,3,0.5,ilu,0.01360409997869283,0.0006965000065974891,0.0011393000022508204,0.00758590002078563,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,3,1,0.0009414210521686502,2.916972798619593e-10,3,0.5,ilu,0.01611219998449087,0.009253699972759932,0.0018920000293292105,0.009978000016417354,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,4,1,0.0009248707891086273,1.672457727038235e-10,3,0.5,ilu,0.013151400024071336,0.006181299977470189,0.0018199000041931868,0.010983699990902096,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,5,1,0.0009258795476758853,1.6951688217965494e-10,3,0.5,ilu,0.021085799962747842,0.008192900044377893,0.0013596000499092042,0.010142399987671524,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,6,1,0.0009232257140222214,1.675725289356454e-10,3,0.5,ilu,0.01825490000192076,0.006954799988307059,0.0013225000002421439,0.00828660000115633,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,7,1,0.0008218487036676821,3.9712212087036596e-09,2,0.5,ilu,0.014081600005738437,0.008393700001761317,0.0012192000285722315,0.012184199993498623,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,8,1,0.0008018166218783817,2.418463846974708e-09,2,0.5,ilu,0.01382179994834587,0.007518600032199174,0.0008093999931588769,0.006860199966467917,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,9,1,0.0007557671280681258,1.8441253240113278e-09,2,0.5,ilu,0.016446700028609484,0.009363499993924052,0.0008391999872401357,0.006766600010450929,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,10,1,0.0006537672742471987,3.3680501080976025e-09,2,0.5,ilu,0.014396400016266853,0.006837399967480451,0.0007974000182002783,0.007184399990364909,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,62,standard,11,1,0.0006393795946661997,1.1376718505583682e-09,2,0.5,ilu,0.013900899968575686,0.006484300014562905,0.0008548999903723598,0.008108599984552711,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
coupling,62,standard,1,0,0.0009780092372107497,5.315802326682632e-09,21,,,0.11386689991923049,0.032465700001921505,0.009639600000809878,0.054702799883671105,4,3,3,pattern_changed,0,0.5,aitken_fallback,insufficient_history,False,0.0,0.0016215786492793244,0.0014020310423803902,4.7255096708616676e-09,2.6230003041165963e-11,1.8972604519133655e-10,4.7255096708616676e-09,2.3879525525848042e-14,4.0,True,0.21369900001445785,0.007632099965121597,0.22189480002271011,0.000563700043130666
coupling,62,standard,2,0,0.0009721547714971482,3.178276731254821e-09,12,,,0.057250700017903,0.017986199934966862,0.0053718999843113124,0.028475600061938167,2,2,1,reuse,0,0.9571045973742983,anderson,,False,1.0,0.0007020871711538695,0.0007020871711538695,4.7255970488502274e-09,2.4370796477889863e-11,1.8974521920053958e-10,4.7255970488502274e-09,2.321946700721498e-14,4.0,True,0.11065590003272519,0.006600400025490671,0.11789330001920462,0.00063699996098876
coupling,62,standard,3,0,0.0009414210521686502,2.916972798619593e-10,3,,,0.01611219998449087,0.009253699972759932,0.0018920000293292105,0.009978000016417354,1,0,0,new_picard_round,0,1.0,anderson,,False,2.0,6.122285720301212e-05,1.1812913909939742e-05,4.725330997498095e-09,2.6323154871777387e-11,1.8972196321647347e-10,4.725330997498095e-09,2.406426407366282e-14,4.0,True,0.03795450000325218,0.0065682000131346285,0.045092000043950975,0.000569300027564168
coupling,62,standard,4,0,0.0009248707891086273,1.672457727038235e-10,3,,,0.013151400024071336,0.006181299977470189,0.0018199000041931868,0.010983699990902096,1,0,0,new_picard_round,0,1.0,anderson,,False,3.0,5.282519147882424e-05,9.088081616493862e-06,4.725222438816218e-09,2.6362798393741396e-11,1.8970831049731735e-10,4.725222438816218e-09,2.4647371329562863e-14,4.0,True,0.03290199994808063,0.008611600031144917,0.04268889996455982,0.0011752999853342772
coupling,62,standard,5,0,0.0009258795476758853,1.6951688217965494e-10,3,,,0.021085799962747842,0.008192900044377893,0.0013596000499092042,0.010142399987671524,1,0,0,new_picard_round,0,0.1,aitken_fallback,anderson_step_guard,True,0.0,5.320965143212551e-05,9.143575317490127e-06,4.7252292059835396e-09,2.6350633185284924e-11,1.8970911688350173e-10,4.7252292059835396e-09,2.3818024939672745e-14,4.0,True,0.04147289996035397,0.011593799979891628,0.054794800002127886,0.0017281000618822873
coupling,62,standard,6,0,0.0009232257140222214,1.675725289356454e-10,3,,,0.01825490000192076,0.006954799988307059,0.0013225000002421439,0.00828660000115633,1,0,0,new_picard_round,0,1.0,anderson,,False,1.0,5.2130069666190254e-05,8.892346916126692e-06,4.725210577927839e-09,2.6422078672178887e-11,1.89706817776812e-10,4.725210577927839e-09,2.300793583704681e-14,4.0,True,0.03558219998376444,0.007524200016632676,0.04370720003498718,0.0006008000345900655
coupling,62,standard,7,0,0.0008218487036676821,3.9712212087036596e-09,2,,,0.014081600005738437,0.008393700001761317,0.0012192000285722315,0.012184199993498623,1,0,0,new_picard_round,0,1.0,aitken_fallback,coupling_residual_increased,True,0.0,0.00010912567975495563,2.8199128189397233e-06,4.724404515114374e-09,2.3667007738738602e-11,1.8961302677296992e-10,4.724404515114374e-09,2.2537808021357183e-14,4.0,True,0.036658600030932575,0.012208600004669279,0.049561999971047044,0.0006947999354451895
coupling,62,standard,8,0,0.0008018166218783817,2.418463846974708e-09,2,,,0.01382179994834587,0.007518600032199174,0.0008093999931588769,0.006860199966467917,1,0,0,new_picard_round,0,1.0,anderson,,False,1.0,1.6091590824529385e-05,2.174967467667453e-06,4.724311936201414e-09,2.6486753049382453e-11,1.8960719871110257e-10,4.724311936201414e-09,2.3122432540539396e-14,4.0,True,0.029714100004639477,0.008134500007145107,0.0384358000010252,0.0005871999892406166
coupling,62,standard,9,0,0.0007557671280681258,1.8441253240113278e-09,2,,,0.016446700028609484,0.009363499993924052,0.0008391999872401357,0.006766600010450929,1,0,0,new_picard_round,0,1.0,anderson,,False,2.0,1.4952511310860392e-05,1.3391903395430333e-06,4.7241193385897646e-09,2.6166631617961864e-11,1.8959537269869417e-10,4.7241193385897646e-09,2.2940348150283782e-14,4.0,True,0.03404840000439435,0.008263700001407415,0.04300090001197532,0.0006888000061735511
coupling,62,standard,10,0,0.0006537672742471987,3.3680501080976025e-09,2,,,0.014396400016266853,0.006837399967480451,0.0007974000182002783,0.007184399990364909,1,0,0,new_picard_round,0,1.0,aitken_fallback,coupling_residual_increased,True,0.0,2.9968654630430428e-05,1.2481047478493925e-06,4.723762018395072e-09,2.572778925381049e-11,1.8957418197501219e-10,4.723762018395072e-09,2.3024130515026277e-14,4.0,True,0.029807799961417913,0.007243099971674383,0.037495900003705174,0.0004450000706128776
coupling,62,standard,11,0,0.0006393795946661997,1.1376718505583682e-09,2,,,0.013900899968575686,0.006484300014562905,0.0008548999903723598,0.008108599984552711,1,0,0,new_picard_round,0,,converged_no_update,,False,0.0,8.529925224826284e-06,7.189436706894228e-07,4.723736244156002e-09,2.6459150376414414e-11,1.8957262650027664e-10,4.723736244156002e-09,2.284121103956897e-14,4.0,True,0.03002020000712946,0.007380799972452223,0.03784609999274835,0.00044510001316666603
ice_picard,63,standard,1,1,0.001998659891582809,2.0986113066935398e-09,3,0.5,ilu,0.01816159998998046,0.006120199977885932,0.0010553000029176474,0.010745500039774925,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,63,standard,1,2,0.0014911463857794373,4.609114875175378e-09,3,0.5,ilu,0.017932799994014204,0.0008601999725215137,0.0013195000356063247,0.010503999947104603,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,63,standard,1,3,0.0011898219789685802,6.856443164292881e-10,3,0.5,ilu,0.016188399982638657,0.006750100001227111,0.0018321999814361334,0.010744999977760017,1,0,1,pattern_changed,0,,,,,,,,,,,,,,,,,,
ice_picard,63,standard,1,4,0.000981504503830824,2.0927927916057155e-09,3,0.5,ilu,0.01609029999235645,0.000686399987898767,0.0010608999873511493,0.007603099977131933,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
ice_picard,63,standard,2,1,0.0013486472718797864,1.4367815300997171e-09,3,0.5,ilu,0.020151900011114776,0.006549799989443272,0.0010967000271193683,0.007209400006104261,1,0,0,new_picard_round,0,,,,,,,,,,,,,,,,,,
ice_picard,63,standard,2,2,0.0010829693332509729,2.123679658226629e-09,3,0.5,ilu,0.01563229999737814,0.0013686000020243227,0.0019227999728173018,0.011787099996581674,0,1,0,reuse,0,,,,,,,,,,,,,,,,,,
