step,time_seconds,time_hours,F_I_abs_median,F_I_abs_p95,F_I_abs_maximum,F_C_abs_median,F_C_abs_p95,F_C_abs_maximum,F_sigma_abs_median,F_sigma_abs_p95,F_sigma_abs_maximum,F_D_abs_median,F_D_abs_p95,F_D_abs_maximum,F_W_abs_median,F_W_abs_p95,F_W_abs_maximum,combined_missing_abs_median,combined_missing_abs_p95,combined_missing_abs_maximum,undirected_IC_abs_sum_median,undirected_IC_abs_sum_p95,undirected_IC_abs_sum_maximum,retained_abs_sum_median,retained_abs_sum_p95,retained_abs_sum_maximum,retained_net_abs_median,retained_net_abs_p95,retained_net_abs_maximum,r_IC_corrected_median,r_IC_corrected_p95,r_IC_corrected_maximum,r_Sigma_median,r_Sigma_p95,r_Sigma_maximum,r_net_corrected_median,r_net_corrected_p95,r_net_corrected_maximum,deprecated_FI_plus_FC_abs_median,deprecated_FI_plus_FC_abs_p95,deprecated_FI_plus_FC_abs_maximum,r_IC_deprecated_FI_plus_FC_median,r_IC_deprecated_FI_plus_FC_p95,r_IC_deprecated_FI_plus_FC_maximum,r_net_deprecated_FI_plus_FC_median,r_net_deprecated_FI_plus_FC_p95,r_net_deprecated_FI_plus_FC_maximum,active_center_count_median,active_center_count_p95,active_center_count_maximum
77,23100.0,6.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.000283063307925549,0.12620249759083482,0.13062993894144045,0.12630939491058454,0.12649350690730646,0.12660816888564633,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25300975250823987,0.2665369562900783,0.2969956829116256,4.750666498317777e-07,0.00012833894006941584,0.0026018862614551486,0.0,0.0,0.0,1.914466183508789e-06,0.0005049011482820055,0.010306093852873212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4838.0,4838.0,4838.0
78,23400.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00028388146337566384,0.12624965953225697,0.1288752715089699,0.12630078444423307,0.1264933834979501,0.12660417853540076,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25300948043463084,0.26663783679168584,0.29519939200117284,1.7912526151348768e-08,9.579069264375366e-05,0.0035229774293106765,0.0,0.0,0.0,7.118507110548505e-08,0.0003816487838392999,0.013782104845716094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4837.0,4837.0,4837.0
79,23700.0,6.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00029104121137163723,0.12631332098353137,0.12987219958816493,0.12629491039490318,0.12649333281286945,0.12660375603994378,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301054398179335,0.2668668741290107,0.2980073028681836,8.406455800913003e-08,0.00011962177070594786,0.003489564663368006,0.0,0.0,0.0,3.37208824870601e-07,0.00047258113580202237,0.013687820626325885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4836.0,4836.0,4836.0
80,24000.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.00029837116017012095,0.12634311239594462,0.13087037818250258,0.12628842381446548,0.12649328819146566,0.1265957739680995,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530114400868545,0.2669765926146931,0.29588968297633106,2.2727675989137854e-08,6.862749099074184e-05,0.0038376562242571294,0.0,0.0,0.0,9.207189424325523e-08,0.00027282608214320266,0.015054087724925806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4832.0,4832.0,4832.0
81,24300.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.00030183212920627874,0.1263016647673511,0.13052004890807822,0.12628418683354264,0.1264931716301264,0.12659333373389653,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301057812476047,0.26675412718521274,0.29782661078956363,4.496501002501704e-07,0.00010204644302538377,0.0038430728892511084,0.0,0.0,0.0,1.7979027205967746e-06,0.00039983231155420694,0.014919100270230625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4831.0,4831.0,4831.0
82,24600.0,6.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00030707150482934,0.12630212370290594,0.12887767973579745,0.12627938351483334,0.12649313201414977,0.1265882746457863,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530086240035141,0.26702142032469056,0.297184457652075,2.178015115669926e-08,0.00015300857104867704,0.0029053490050291414,0.0,0.0,0.0,8.615366165755559e-08,0.0005954380289401983,0.011396634940024882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4829.0,4829.0,4829.0
83,24900.0,6.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0003166085632116373,0.12641328751235856,0.12975635877135078,0.12626853088375212,0.12649305208501935,0.12657958774191208,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301326529005813,0.26701688977261046,0.2967939824749244,4.1623268752533007e-07,6.719410068959203e-05,0.001460595061336266,0.0,0.0,0.0,1.6705101466964967e-06,0.0002651945223894559,0.0057423380599799755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4828.0,4828.0,4828.0
84,25200.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034704220988518073,0.12640344716185914,0.13129327788988152,0.12624792493120005,0.1264929810380403,0.1265749798023708,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301372447973336,0.267255847306924,0.299849956067809,2.0245807027913788e-08,0.00013270767268044303,0.003644302787124489,0.0,0.0,0.0,8.105649163465623e-08,0.0005240114239464891,0.014318482675540737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4789.0,4789.0,4789.0
85,25500.0,7.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0003572266588072737,0.12635880219158377,0.13037050235575087,0.12623396606802523,0.1264928842192962,0.1265748848447937,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301374818079186,0.2673836042251215,0.29589156830587227,1.620875016159978e-08,0.00011745966621985554,0.0030202537720600046,0.0,0.0,0.0,6.455841512958883e-08,0.0004590690027655887,0.011737096855642939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4784.0,4784.0,4784.0
86,25800.0,7.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0003628965643507853,0.12638852313950397,0.12986592107819034,0.12622973982973182,0.12649278194060667,0.12657149687788238,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301169026033077,0.2675150895589684,0.2987380774028449,1.897432211859192e-08,0.0001194864622767437,0.0034708007157626267,0.0,0.0,0.0,7.511744304464174e-08,0.0004640248330964763,0.013052505803509354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4783.0,4783.0,4783.0
87,26100.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0003597645650263786,0.1264232650810281,0.1305197886642514,0.12622317639850286,0.12649267965498548,0.12656643866149944,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530122309415787,0.26747870264777174,0.297076007403246,3.889653971601716e-09,0.00015361931257781025,0.003861086256416282,0.0,0.0,0.0,1.5504806399219595e-08,0.0006040737520650492,0.015084256764474467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4783.0,4783.0,4783.0
88,26400.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00036731641718662603,0.12641717292780727,0.13123359817089503,0.1262128779710875,0.1264925084539383,0.1265648901967265,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301386387171826,0.26771783841221647,0.29677958233341295,5.296816493922792e-07,9.450471556706009e-05,0.0030852467421455124,0.0,0.0,0.0,2.0879762478556177e-06,0.0003714893421864271,0.011985161818173554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4780.0,4780.0,4780.0
89,26700.0,7.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.00037161322249974597,0.126441153530301,0.129291722940976,0.12620868467441435,0.1264924012802412,0.12655894891862401,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301183580851294,0.2679575192316586,0.2980180088974591,1.6152280673250388e-08,0.00012019077228872932,0.002556573958842435,0.0,0.0,0.0,6.389353035187e-08,0.00047361454664612563,0.010034023452868798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4778.0,4778.0,4778.0
90,27000.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0003775647167109259,0.126441718756305,0.13093782824513925,0.12619154329764873,0.12649228038463944,0.1265537197830065,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530136912357821,0.2679941509339866,0.29683099155796194,1.966637462280614e-07,5.668515979865707e-05,0.0016570037114027973,0.0,0.0,0.0,7.754876901322316e-07,0.00022375254939087304,0.006456023118391699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4774.0,4774.0,4774.0
91,27300.0,7.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0003913788043529877,0.12647461494535278,0.1315572805697927,0.1261852154022349,0.12649216524671264,0.12654997413285393,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301411860932355,0.26826780819326285,0.2977366418655064,1.83017242107988e-08,0.00011910676927494479,0.0034378261864456716,0.0,0.0,0.0,7.389658657794736e-08,0.0004648437643269709,0.013485109392800116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.0,4773.0,4773.0
92,27600.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.00039510500005399466,0.12646039781118473,0.12956901008864105,0.12616701860568194,0.12649211399768656,0.12654418974939807,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301455504605413,0.2680498885355843,0.29823422571466296,7.990500062647346e-09,0.00011087115801449144,0.0020921026313742543,0.0,0.0,0.0,3.238521984655748e-08,0.0004354160191635971,0.008121864871818036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4769.0,4769.0,4769.0
93,27900.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.00042987427191260003,0.12644315559180802,0.1309559054113097,0.1261289294812038,0.12649202118769193,0.12654159589578715,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301523320779185,0.26812563691148045,0.29872078138211117,1.3748324027117997e-08,0.00013805936794885097,0.0022693893148911376,0.0,0.0,0.0,5.536605462693065e-08,0.0005401331853140287,0.008828235509639024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4732.0,4732.0,4732.0
94,28200.0,7.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0004513472397047225,0.12650864536718634,0.13183007466830168,0.12612796685549835,0.12649199249087392,0.1265374003235505,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530168299514611,0.2681822392001908,0.2998781018363326,4.874180949083903e-08,0.00012103009914461304,0.0015800167018739546,0.0,0.0,0.0,1.9298041984456955e-07,0.00047588475791202935,0.006179032638952446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.0,4731.0,4731.0
95,28500.0,7.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0004513553744690395,0.12651865426189002,0.13089630246515996,0.12609978665578095,0.12649196757438821,0.1265352721086776,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530173170839704,0.2680345553721753,0.2985701521486362,1.83190380160287e-08,0.00012078996055540721,0.0019411272694743516,0.0,0.0,0.0,7.350951845047593e-08,0.00047652950600705413,0.007360992418449727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4727.0,4727.0,4727.0
96,28800.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004710287890423258,0.12648697339869683,0.1302539414667023,0.12607843439514127,0.12649195730211865,0.1265312225807581,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301552265560967,0.26786212639362167,0.3003204457281825,1.6765400130769807e-08,8.217241565209061e-05,0.0035561276315460204,0.0,0.0,0.0,6.627100184580852e-08,0.0003249426442374838,0.013760219538919524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4724.0,4724.0,4724.0
97,29100.0,8.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0004827436574274474,0.12651384663360143,0.1308057373563849,0.1260709742366949,0.12649194512050382,0.12652613301283125,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301597529024683,0.2681733530304658,0.29921982366606503,2.6227904532065725e-08,0.00010762517255322483,0.0038841750551853738,0.0,0.0,0.0,1.0456781649397096e-07,0.00042531050471004587,0.015195224254737303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4724.0,4724.0,4724.0
98,29400.0,8.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00048370022131180915,0.12653164628340619,0.13166739766619792,0.12605007026722412,0.12649193508388196,0.12652254426475662,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301811314070277,0.2679540726038387,0.3005083860552962,1.4164869694151019e-08,5.748489565301371e-05,0.004794964608670717,0.0,0.0,0.0,5.639292650510928e-08,0.00022632274829338135,0.01853153173265563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4721.0,4721.0,4721.0
99,29700.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0005109536769924466,0.1265125400734062,0.12926552626783222,0.12602173145710746,0.12649191313999014,0.12651763774436653,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530171237635067,0.2681026188246291,0.3011711691427399,2.557206445479904e-08,0.00013206580296579233,0.0018668256363665275,0.0,0.0,0.0,1.011577424263904e-07,0.0005198181910007252,0.007315220046813483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4717.0,4717.0,4717.0
100,30000.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0005209887459826306,0.12653817151323823,0.13207191956785846,0.1259959009782576,0.12649190613130398,0.1265155250341621,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301896815649433,0.2681891999422441,0.29708805507126534,1.7136494718253278e-08,0.0001263489509428291,0.003959442062565045,0.0,0.0,0.0,6.88198677977367e-08,0.0005006939081910278,0.015334663675286872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4713.0,4713.0,4713.0
101,30300.0,8.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0005712011241903225,0.1265454729695834,0.13120418088569535,0.12591793807340754,0.1264918925573779,0.12651169580768398,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301792728988987,0.26819567421454216,0.30252787618749954,2.5366049791966187e-08,9.784357030021698e-05,0.0030102666141991305,0.0,0.0,0.0,1.021603894821335e-07,0.00038196900848947465,0.01179237398489978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4678.0,4678.0,4678.0
102,30600.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.000609000237129397,0.12656951744628894,0.1299269862143648,0.1258774933272117,0.1264918540073147,0.12650930397516869,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.253019948537475,0.2683733466311553,0.30029714661584506,1.0548470058905352e-08,9.438142616366481e-05,0.0036558445270371766,0.0,0.0,0.0,4.1681286306830194e-08,0.0003729649123014126,0.01414333580499353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4675.0,4675.0,4675.0
103,30900.0,8.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0006192713993155797,0.12654320332025057,0.1311137961960781,0.12583832573303644,0.1264918142262909,0.12650629879143857,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530194422296319,0.26822313420742244,0.2995651304820146,2.4814278414389613e-08,0.00014386746840450143,0.002890670461288762,0.0,0.0,0.0,9.917890306472815e-08,0.0005673218795291351,0.01142722812160977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4673.0,4673.0,4673.0
104,31200.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0006480429700486116,0.12660373242421483,0.13134201653224029,0.12579418049759877,0.12649177571194034,0.1265020974277073,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301867226657415,0.2681223508232895,0.3022021497184477,1.249037796753419e-08,0.00012795408153117255,0.002259240108810107,0.0,0.0,0.0,5.071347952388163e-08,0.0005052581667073917,0.008856651075997828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4672.0,4672.0,4672.0
105,31500.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0006725440937548253,0.12660557542445597,0.13004512866529747,0.1257433714759163,0.1264917315852834,0.126500100031872,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530186620939633,0.2682943133872373,0.29730519126022265,1.3808287861374222e-08,0.00013517876326107545,0.0026577406400913875,0.0,0.0,0.0,5.4892549100128776e-08,0.0005254946192311423,0.010298464088271739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4666.0,4666.0,4666.0
106,31800.0,8.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0007037697327514439,0.12657461591108343,0.13213658475892942,0.12568008826807064,0.12649163398565905,0.1264977139509971,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530187820958464,0.26813058982394944,0.300471158198632,3.4027000123941836e-08,0.00017038378784286356,0.0020167337173864924,0.0,0.0,0.0,1.350949549581786e-07,0.0006735325452756257,0.007846959179797774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4663.0,4663.0,4663.0
107,32100.0,8.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0007168555591166568,0.12660991103684524,0.13155884156319614,0.1256198555649402,0.12649156193158778,0.1264960538309643,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301812542386126,0.2682498463228463,0.3013117762976957,1.6414756291472203e-08,0.00012236085713751777,0.0021734518174809938,0.0,0.0,0.0,6.588905026992327e-08,0.0004817707648261671,0.008073938375200363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4661.0,4661.0,4661.0
108,32400.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007852524525364271,0.12660585345524494,0.12946307688107522,0.12557217337260876,0.1264914734284192,0.12649540287381708,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25302104077540816,0.26827747193040813,0.29649143505939346,5.917458076159051e-08,0.00011888675948585809,0.001442234617365253,0.0,0.0,0.0,2.3416386869763235e-07,0.00046696963759936867,0.0056693144053235195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4656.0,4656.0,4656.0
109,32700.0,9.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0008564809563842818,0.12661394059921652,0.13179845054856848,0.12531474223022387,0.12649129693226385,0.12649582042329116,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530205860117154,0.26818384233347253,0.30128913751831826,9.402007950382484e-09,0.00010692512369413201,0.003183028870668352,0.0,0.0,0.0,3.7373675302219006e-08,0.0004199380268378457,0.01237449660990028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4623.0,4623.0,4623.0
110,33000.0,9.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0009707294662861269,0.1266095553252297,0.13041633860499527,0.12516424396613546,0.12649111330259127,0.12649563516764822,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530206534477578,0.2682904162938019,0.29817025996096763,2.952020116793588e-08,0.0001275018592935491,0.0015511188869886013,0.0,0.0,0.0,1.1800346420296507e-07,0.0005040504050754009,0.006074154032116321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4618.0,4618.0,4618.0
111,33300.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0010129280385197214,0.1266555687976475,0.1302213162771032,0.12498292729040456,0.1264911083630036,0.12649613430846124,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530238654756581,0.2679711015829452,0.2999958814334462,4.3666104436059154e-08,0.00013234373303388125,0.0023076862451424118,0.0,0.0,0.0,1.729628820355634e-07,0.0005226074485317977,0.0090478031953409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4616.0,4616.0,4616.0
112,33600.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.001146663830974131,0.12662501020320271,0.12999264254979984,0.12479446467807573,0.12649110940552855,0.1264960033112939,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301844208933166,0.26795326848931544,0.3028642513053292,2.5113516822849237e-08,0.00016278976311978792,0.0043167297560866525,0.0,0.0,0.0,1.0000013836580554e-07,0.0006414219078067681,0.016919396854949757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4614.0,4614.0,4614.0
113,33900.0,9.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0012469486435473253,0.12665903219535976,0.13108994547087421,0.12461666694175555,0.1264911077989001,0.12649635772013892,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530231035764613,0.26785655740788145,0.29301324833713494,3.125747272806467e-07,0.00017394933729941592,0.0035232105149322016,0.0,0.0,0.0,1.2355277902938767e-06,0.0006867557922500085,0.013676177072448448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4611.0,4611.0,4611.0
114,34200.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0014123611223298567,0.12665421700413543,0.1326174869585965,0.12431421524425007,0.12649110707995034,0.12649628457827633,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25302157738875763,0.26778898829942527,0.30117997800040247,1.6737051459697448e-07,8.487549205190006e-05,0.00497862667165358,0.0,0.0,0.0,6.624016495780513e-07,0.0003290879391902943,0.019056738313924525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4608.0,4608.0,4608.0
115,34500.0,9.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0017263365237483203,0.12666369134728941,0.12924630890715083,0.12401096749221846,0.12649110669725183,0.1264965178264692,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301853926720036,0.2676257821209702,0.2953178838796403,3.11348968481127e-08,0.00015758707247548668,0.0030044925863971787,0.0,0.0,0.0,1.2290704642489133e-07,0.0006229033677058523,0.011788134880770405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4602.0,4602.0,4602.0
116,34800.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0022426487919351024,0.1266887103680685,0.1302762325349382,0.12258341613149971,0.12649110668191169,0.12649649895010492,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530244809541635,0.2679164096113093,0.29062069138986757,9.902875309287688e-08,0.0002115006460200565,0.0033583006758330686,0.0,0.0,0.0,3.9097983259099955e-07,0.0008352404866770809,0.013011165185073868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4577.0,4577.0,4577.0
117,35100.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0029765668466095294,0.12666428451391798,0.13137125193376895,0.12165525111535824,0.12649110645328066,0.12649663837390207,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530219232845824,0.26798172553828475,0.29635246384648245,2.2902818677810017e-08,0.00010133660310365551,0.004912175088447022,0.0,0.0,0.0,9.443750438136513e-08,0.0003970973115927349,0.019460887340445574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4565.0,4565.0,4565.0
118,35400.0,9.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00362022332851193,0.1266767731990758,0.13390242447070727,0.12165525067924875,0.1264911065129521,0.12649666886073482,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530201516695636,0.26771088813485416,0.293963049477687,3.83048788171262e-08,0.00017099124906956305,0.003125779988947614,0.0,0.0,0.0,1.5161459794485797e-07,0.0006738891867747806,0.012259558050514876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4562.0,4562.0,4562.0
119,35700.0,9.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.004664201394312232,0.126693627832019,0.12983351522890202,0.12165525060598043,0.12649110643086525,0.12649688284954672,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.253025561034316,0.26764162065684804,0.2910411826848414,5.863282041920609e-09,0.000128768520467488,0.002752510920330287,0.0,0.0,0.0,2.334861436856155e-08,0.0005110577059083706,0.010710437355341993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4559.0,4559.0,4559.0
