step,time_hours,attempt_index,stage,accepted,converged,message,failure_reason,preconditioner,outer_aitken_initial,coupling_iterations,picard_iterations,gmres_iterations,ice_residual,gmres_residual,coupling_residual,water_residual,helmholtz_residual,attempt_total_seconds,outer_coupling_seconds,coupling_overhead_seconds,ice_solve_seconds,matrix_assembly_seconds,preconditioner_build_seconds,gmres_seconds,ice_residual_evaluation_seconds,ocean_solve_seconds,thickness_transport_seconds,force_budget_seconds,postprocess_seconds,ilu_builds,ilu_reuses,ilu_rebuilds,preconditioner_fallbacks,initial_guess_strategy,initial_guess_fallback_reason,outer_acceleration,acceleration_fallbacks,acceleration_history_clears,acceleration_clear_reasons,cache_invalidation_reason,active_center_count_before,active_center_count_after,active_center_mask_changes,active_u_mask_changes,active_v_mask_changes
134,11.166666666666666,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,631,0.0019661392851233455,9.805840460921294e-09,inf,inf,inf,18.75943690002896,18.758020200009923,0.0010881000198423862,18.75693209999008,7.58143510017544,3.332585000083782,1.9836806999519467,5.72641740005929,0.0,0.0,0.0,0.0003648999845609069,51,49,50,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4441,4441,0,0,0
134,11.166666666666666,2,reset_aitken,True,True,converged,,ilu,0.2,6,341,1997,0.0008660565830124811,2.3862333782593912e-09,9.991118680652714e-06,1.5249703819979534e-09,5.662575543875956e-14,101.17538680002326,101.12622009997722,0.02524029993219301,100.69779270008439,41.83619599969825,17.22887160006212,8.486721400346141,32.59293139993679,0.4031870999606326,0.00037480000173673034,0.0468068000045605,0.00019799999427050352,175,166,169,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4441,4438,3,3,2
135,11.25,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,631,0.0023791719792573517,8.392713865285308e-09,inf,inf,inf,16.168147700023837,16.167052799952216,0.0006924999179318547,16.166360300034285,6.499851399974432,2.934497300069779,1.780337599804625,4.829206700262148,0.0,0.0,0.0,0.00020399998174980283,51,49,50,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4438,4438,0,0,0
135,11.25,2,reset_aitken,True,True,converged,,ilu,0.2,18,371,2277,0.0005380811260235312,5.654552365610742e-09,9.995347337900217e-06,1.3804563302057585e-09,5.6656327216757274e-14,86.06401370000094,85.959671300021,0.09423459984827787,84.23950830020476,34.22573609900428,15.119760599976871,7.832936100254301,26.498847899667453,1.625928399967961,0.0006224000244401395,0.10125269996933639,0.00047279999125748873,195,176,177,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,6,5,anderson_step_guard|coupling_residual_increased|anderson_step_guard|coupling_residual_increased|anderson_step_guard,no_cache_phase1,4438,4434,4,4,4
136,11.333333333333334,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,629,0.0030920475920754925,8.183576639041858e-09,inf,inf,inf,31.201729400025215,31.199502900009975,0.0010786000057123601,31.198424300004262,13.105936400126666,5.004156500508543,2.705639399937354,10.21425229992019,0.0,0.0,0.0,0.00045330001739785075,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4434,4434,0,0,0
136,11.333333333333334,2,reset_aitken,True,True,converged,,ilu,0.2,6,472,2669,0.0009447393931943383,1.8146669832665421e-09,7.061404368724855e-06,1.1740396075119163e-09,5.594142037887609e-14,94.89360489998944,94.79165579995606,0.028041499899700284,94.26256370008923,38.676370699715335,16.430434900627006,8.876833600457758,29.604811599536333,0.5010505999671295,0.0006425000028684735,0.09813260001828894,0.00043889996595680714,238,234,232,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4434,4428,6,6,6
137,11.416666666666666,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,625,0.002205236548997538,8.783990354882555e-09,inf,inf,inf,33.79329430003418,33.78985160001321,0.0011221000459045172,33.7887294999673,13.726449799665716,6.059926200367045,3.005239700025413,10.807931000133976,0.0,0.0,0.0,0.0003844000166282058,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4428,4428,0,0,0
137,11.416666666666666,2,reset_aitken,True,True,converged,,ilu,0.2,15,351,2138,0.0006186830299405779,4.801595734300284e-09,9.831679106116625e-06,1.1012874824961432e-09,5.628731059241443e-14,80.30492460000096,80.24811460002093,0.058348100050352514,79.51475739997113,33.14434899901971,13.952849399705883,7.495239700190723,24.412142600747757,0.6750090999994427,0.0004915999597869813,0.05421530001331121,0.00020220002625137568,182,169,167,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,4,3,coupling_residual_increased|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,4428,4403,25,25,23
138,11.5,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,601,0.0010761971492284502,8.442820873550325e-09,inf,inf,inf,16.038805600022897,16.03750959999161,0.001240899960976094,16.036268700030632,6.563503599609248,2.863474700367078,1.725049099768512,4.764479800011031,0.0,0.0,0.0,0.00031620002118870616,51,49,50,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4403,4403,0,0,0
138,11.5,2,reset_aitken,True,True,converged,,ilu,0.2,10,269,1562,0.000770183462758815,1.4830525226941155e-09,7.665702376509558e-06,1.0421465064067679e-09,5.400651213077495e-14,78.0309830000042,77.92562130000442,0.039567100058775395,76.98881249997066,32.01597269944614,13.42299620009726,6.523354400182143,24.561947600566782,0.8972416999749839,0.0005322999786585569,0.10209890000987798,0.0004021000349894166,137,132,127,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,4403,4395,8,8,9
139,11.583333333333334,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,526,0.0012655035754085301,9.430735580503029e-09,inf,inf,inf,27.90177410002798,27.896291900018696,0.0011382000520825386,27.895153699966613,11.80155050009489,4.539363499847241,2.2121459000045434,9.183000100078061,0.0,0.0,0.0,0.00036780000664293766,52,48,51,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4395,4395,0,0,0
139,11.583333333333334,2,reset_aitken,True,True,converged,,ilu,0.2,11,276,1450,0.0007080856934804176,5.638092275775419e-10,8.8313285966095e-06,1.2005377747246496e-09,5.4493739114576757e-14,45.258210900006816,45.208489099983126,0.043818899895995855,44.68051530007506,18.45427009963896,8.005352399719413,4.294178999902215,13.57885610050289,0.4841549000120722,0.0003188000409863889,0.04710600001271814,0.00020340003538876772,144,132,133,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4395,4388,7,7,6
140,11.666666666666666,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,587,0.0015654386061374622,9.937364285190532e-09,inf,inf,inf,24.480048700002953,24.478297299996484,0.0010607999865897,24.477236500009894,10.206126500212122,4.110679500037804,2.2596021000063047,7.752187000180129,0.0,0.0,0.0,0.00044920004438608885,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4388,4388,0,0,0
140,11.666666666666666,2,reset_aitken,True,True,converged,,ilu,0.2,8,329,1818,0.0008924554536199138,8.107337130949913e-10,7.801015404873681e-06,1.2284460603397424e-09,5.3746388225500407e-14,92.19381409999914,92.13889509998262,0.03248069999972358,91.63552919996437,38.520985399605706,15.340705899870954,7.643390800221823,29.58093250048114,0.47088520001852885,0.00031209998996928334,0.052168099966365844,0.0003856000257655978,168,161,160,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4388,4386,2,2,2
141,11.75,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,592,0.0025705466672532704,9.933883777513764e-09,inf,inf,inf,15.974865299998783,15.973201400018297,0.0008846000418998301,15.972316799976397,6.531839899776969,2.8050458998186514,1.6742290003458038,4.838660200010054,0.0,0.0,0.0,0.00020049995509907603,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4386,4386,0,0,0
141,11.75,2,reset_aitken,True,True,converged,,ilu,0.2,8,426,2332,0.0007206652070715384,1.8038086197506804e-09,9.165383061676723e-06,1.2457186960357598e-09,5.341443433654836e-14,110.40712689998327,110.33809770003427,0.03450939984759316,109.64898560004076,45.85150440043071,18.898600200016517,8.91172450047452,35.33138870028779,0.6546027001459152,0.0008048999588936567,0.06636850000359118,0.00043450004886835814,217,209,209,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4386,4380,6,6,5
142,11.833333333333334,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,615,0.003501365095787013,6.674592132329024e-09,inf,inf,inf,16.843361300008837,16.841129900014494,0.000686699990183115,16.84044320002431,6.9059330997406505,2.9570128997438587,1.7686390999588184,5.08187870006077,0.0,0.0,0.0,0.00021269998978823423,51,49,50,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4380,4380,0,0,0
142,11.833333333333334,2,reset_aitken,True,True,converged,,ilu,0.2,19,493,2772,0.0005479031065395329,8.846757994489367e-10,9.326629025549738e-06,1.2580952308987256e-09,5.332070754978092e-14,120.213145500049,120.10938420001185,0.09685009997338057,118.40049790003104,49.07933139929082,20.79214040079387,10.273391400347464,37.48962910001865,1.6120362000074238,0.0006184999947436154,0.10100190003868192,0.0004737999988719821,257,236,238,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,6,5,coupling_residual_increased|coupling_residual_increased|coupling_residual_increased|coupling_residual_increased|anderson_step_guard,no_cache_phase1,4380,4375,5,5,5
143,11.916666666666666,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,551,0.003404202496664304,9.691505878772801e-09,inf,inf,inf,24.92042679997394,24.918533899995964,0.0007026999955996871,24.917831200000364,10.37645220005652,4.276434399653226,2.151363300275989,7.9584677999373525,0.0,0.0,0.0,0.00019650004105642438,51,49,50,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4375,4375,0,0,0
143,11.916666666666666,2,reset_aitken,True,True,converged,,ilu,0.2,8,502,2613,0.0008640810868490328,6.605314278652158e-09,6.133784313327941e-06,1.3612422844474974e-09,5.1675079287464684e-14,109.99397810001392,109.88419960002648,0.032687700004316866,109.19949429994449,45.42616549949162,18.65612620045431,9.35518400016008,35.024994000734296,0.6520176000776701,0.0006259999936446548,0.106937000004109,0.0004610000178217888,254,248,246,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4375,4370,5,5,5
144,12.0,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,558,0.0030143588964335584,9.742920475969001e-09,inf,inf,inf,31.201497000001837,31.199453000037465,0.0011686000507324934,31.198284399986733,12.921623299655039,5.317364199901931,2.468852899794001,10.318155400105752,0.0,0.0,0.0,0.0003844000166282058,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4370,4370,0,0,0
144,12.0,2,reset_aitken,True,True,converged,,ilu,0.2,6,480,2526,0.0009206717497313015,9.456887736002178e-10,9.982955480686994e-06,1.5137302276387e-09,5.159173562363832e-14,99.5476886999677,99.4245121999993,0.05403719993773848,98.89079080004012,41.19430329964962,16.842364599811845,8.901166900119279,31.238110701204278,0.4796842000214383,0.0005317000322975218,0.11990140000125393,0.000492099963594228,243,237,237,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4370,4345,25,25,24
145,12.083333333333334,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,539,0.0025589122757913385,9.707729030390327e-09,inf,inf,inf,31.113034600042738,31.11050609999802,0.0012288999860174954,31.109277200012002,13.439927199971862,5.12312139995629,2.3958277000347152,9.964502500137314,0.0,0.0,0.0,0.0004559000371955335,52,48,51,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4345,4345,0,0,0
145,12.083333333333334,2,reset_aitken,True,True,converged,,ilu,0.2,8,465,2427,0.0008935789893317476,1.1895520690285982e-09,7.2718955200986756e-06,1.68639682498036e-09,5.0361841697062306e-14,91.19678559998283,91.09521790000144,0.05667160014854744,90.39159809990088,37.75851619977038,15.512777699681465,7.970171000633854,28.518928700941615,0.6469481999520212,0.0005893000052310526,0.09812360000796616,0.00045380002120509744,236,229,228,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4345,4337,8,8,8
146,12.166666666666666,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,545,0.0021009861175045395,9.914697933363056e-09,inf,inf,inf,31.13263670000015,31.13047660002485,0.0012363000423647463,31.129240299982484,13.037679999892134,5.163930400274694,2.410842099576257,10.299993800057564,0.0,0.0,0.0,0.00038409995613619685,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4337,4337,0,0,0
146,12.166666666666666,2,reset_aitken,True,True,converged,,ilu,0.2,8,385,2019,0.00087495408992213,1.0427124513150397e-09,6.9708494496639285e-06,1.7801056705182079e-09,5.007384516792751e-14,93.01375819998793,92.96183570002904,0.03305770020233467,92.5313614999177,38.62242639972828,15.775592099700589,7.692552100808825,29.8459243006655,0.3974164999090135,0.0004482999793253839,0.04918569995788857,0.00020190002396702766,196,189,188,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4337,4329,8,8,7
147,12.25,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,526,0.0023433696603024985,8.21882499197137e-09,inf,inf,inf,16.075433999998495,16.07424310001079,0.0005562000442296267,16.07368689996656,6.65958770015277,2.767976499744691,1.5552882000338286,4.971079199982341,0.0,0.0,0.0,0.0002749999985098839,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4329,4329,0,0,0
147,12.25,2,reset_aitken,True,True,converged,,ilu,0.2,8,433,2187,0.0009401097688616814,9.987980439508509e-09,8.087373561369128e-06,1.9326294605007336e-09,4.89287697774773e-14,116.47122020000825,116.42103519994998,0.03529049997450784,115.97113269998226,48.72174030006863,19.628683599934448,8.9047658010968,37.993579899834,0.4146119999932125,0.00034410000080242753,0.04790070001035929,0.0001990000018849969,220,213,212,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4329,4325,4,4,4
148,12.333333333333334,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,564,0.005219986117619069,9.868416721229187e-09,inf,inf,inf,16.3681598000112,16.366972399991937,0.0009554999996908009,16.366016899992246,6.770847399660852,2.8499227998545393,1.6514488000539131,4.966692499700002,0.0,0.0,0.0,0.00023990002227947116,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4325,4325,0,0,0
148,12.333333333333334,2,reset_aitken,True,True,converged,,ilu,0.2,6,519,2720,0.0009076850219751578,4.144805587230737e-10,7.319722209745785e-06,2.101533863098844e-09,4.8753183977208567e-14,130.45983439998236,130.33163189998595,0.023039899999275804,129.88837220001733,54.4432907999726,21.24632879922865,10.771273500693496,42.594825500273146,0.42021979996934533,0.0007247999892570078,0.12524989998200908,0.0004160000244155526,262,257,256,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4325,4320,5,5,4
149,12.416666666666666,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,546,0.004166195786809427,9.876930479020629e-09,inf,inf,inf,16.116988299996592,16.11532989999978,0.0007874000002630055,16.114542499999516,6.614410799695179,2.783245600061491,1.5983214999432676,4.995074999926146,0.0,0.0,0.0,0.00020560005214065313,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4320,4320,0,0,0
149,12.416666666666666,2,reset_aitken,True,True,converged,,ilu,0.2,6,642,3454,0.0009906321213079062,8.408457285578665e-09,6.356498560650844e-06,2.2749265543483258e-09,4.7822509224795016e-14,150.54500949999783,150.48139020003146,0.02649999991990626,150.04707259993302,62.80739730002824,24.307419300545007,13.225306900101714,48.73563420039136,0.4078176001785323,0.0006778000388294458,0.06098830001428723,0.00023720000172033906,323,319,317,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4320,4315,5,5,5
150,12.5,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,630,0.005727633346217813,8.92439853413121e-09,inf,inf,inf,16.517375199997332,16.5159126999788,0.0007946999394334853,16.515118000039365,6.72603870020248,2.937884299608413,1.7655767002142966,4.95549310016213,0.0,0.0,0.0,0.00020589999621734023,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4315,4315,0,0,0
150,12.5,2,reset_aitken,True,True,converged,,ilu,0.2,6,651,3569,0.0009572012125815067,7.3766424447940816e-09,7.119748168113457e-06,2.420523352652757e-09,4.6602794462524024e-14,153.89323109999532,153.84089579997817,0.024910299864131957,153.47237730002962,64.33609300036915,25.461334800580516,13.295327100437135,49.404419399797916,0.34360820008441806,0.00033000000985339284,0.050207899999804795,0.0004327999777160585,328,323,322,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4315,4305,10,10,9
151,12.583333333333334,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,571,0.0048824489684574125,9.219911234774907e-09,inf,inf,inf,16.071038699999917,16.069712000025902,0.0008934999932534993,16.06881850003265,6.608835000137333,2.7100221997243352,1.6593942998442799,4.964739799674135,0.0,0.0,0.0,0.0003150000120513141,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4305,4305,0,0,0
151,12.583333333333334,2,reset_aitken,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.2,0,300,1598,0.0011895507717222347,9.969227947023757e-09,inf,inf,inf,83.32513170002494,83.32258189999266,0.002228399971500039,83.32035350002116,35.31022560026031,13.40004450007109,6.672402800177224,27.417343200417235,0.0,0.0,0.0,0.00044410000555217266,150,150,149,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4305,4305,0,0,0
151,12.583333333333334,3,robust_preconditioner,True,True,converged,,robust_ilu,0.2,5,720,1975,0.000968468448118673,1.5148218578223567e-13,9.862428762069399e-06,2.5725893236119065e-09,4.7343652634100395e-14,170.19505199999548,170.0929353000247,0.022377200075425208,169.66058589995373,71.94109130010474,30.549736999499146,10.320616001146846,55.684007400879636,0.40997219999553636,0.0006567000527866185,0.09841770003549755,0.0004075999604538083,364,356,359,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4305,4288,17,17,17
152,12.666666666666666,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,630,0.008005666003145978,9.725201281306874e-09,inf,inf,inf,20.28258719999576,20.28089260001434,0.000674300012178719,20.28021830000216,8.317532600078266,3.592484200024046,1.9527886000578292,6.278174999635667,0.0,0.0,0.0,0.0001996000064536929,52,48,51,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4288,4288,0,0,0
152,12.666666666666666,2,reset_aitken,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.2,0,300,1670,0.0011637869843192318,9.725201281306874e-09,inf,inf,inf,53.10717700002715,53.10538889997406,0.0031407999922521412,53.10224809998181,21.89310670044506,9.236508599948138,5.138203299837187,16.441478800727054,0.0,0.0,0.0,0.0004047999973408878,152,148,151,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4288,4288,0,0,0
152,12.666666666666666,3,robust_preconditioner,True,True,converged,,robust_ilu,0.2,5,735,2042,0.0009259396082202542,1.2504835541074857e-13,7.897021230108906e-06,2.7190694285240694e-09,4.6579420154421806e-14,177.75040059996536,177.64866549998987,0.02517680003074929,177.2428509000456,74.18487280042609,33.72232140041888,10.909035399730783,57.270402599999215,0.3806377999135293,0.0006690999725833535,0.09815919998800382,0.00046500004827976227,375,360,370,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4288,4277,11,11,10
153,12.75,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,573,0.005946437252948981,9.68137744388376e-09,inf,inf,inf,31.34897649998311,31.34660290001193,0.0011169000063091516,31.34548600000562,13.035801900259685,5.148998400312848,2.460595899668988,10.486860800010618,0.0,0.0,0.0,0.0004699999699369073,53,47,52,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4277,4277,0,0,0
153,12.75,2,reset_aitken,True,True,converged,,ilu,0.2,5,638,3345,0.000929474627738779,8.524570749355985e-09,6.355809719049283e-06,2.763034764776694e-09,4.4937012758528746e-14,146.49526210001204,146.39172539999709,0.020475300087127835,145.91824989992892,60.924976000213064,24.61342930025421,12.240317399497144,47.155910400440916,0.4530001999810338,0.0011647000210359693,0.09953509998740628,0.0004628999740816653,327,311,322,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4277,4272,5,5,5
154,12.833333333333334,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,582,0.00854492148899794,9.949947443909666e-09,inf,inf,inf,31.26908330002334,31.266946899995673,0.0010814000270329416,31.26586549996864,13.142552700301167,5.139004600176122,2.554564800229855,10.243493000045419,0.0,0.0,0.0,0.000437400012742728,52,48,51,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4272,4272,0,0,0
154,12.833333333333334,2,reset_aitken,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.2,0,300,1582,0.0010582063816823274,9.949947443909666e-09,inf,inf,inf,53.32845960004488,53.32630129996687,0.0011479999520815909,53.32515330001479,22.31574159936281,8.93713179975748,4.970905400346965,16.71024079952622,0.0,0.0,0.0,0.0002473000204190612,152,148,151,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4272,4272,0,0,0
154,12.833333333333334,3,robust_preconditioner,True,True,converged,,robust_ilu,0.2,6,702,1959,0.0009658325418605333,8.242258465427824e-14,8.13031660732572e-06,2.868451010554596e-09,4.505653416365763e-14,166.15293689997634,166.09606589999748,0.0254763001576066,165.68398069991963,70.07904900034191,29.931919300404843,10.799466100113932,53.77219940145733,0.3866088999202475,0.0003696000203490257,0.05471669998951256,0.0003524000057950616,355,347,349,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4272,4264,8,8,7
155,12.916666666666666,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,625,0.005269517344948065,8.897010166723555e-09,inf,inf,inf,26.634506300033536,26.63169559999369,0.0010448999819345772,26.630650700011756,11.009849400143139,4.721262699982617,2.3694779998622835,8.368382800137624,0.0,0.0,0.0,0.0009728000150062144,58,42,57,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4264,4264,0,0,0
155,12.916666666666666,2,reset_aitken,True,True,converged,,ilu,0.2,6,639,3639,0.0009531044475217261,2.71410968267771e-09,6.51400923531306e-06,2.9697942016791763e-09,4.383548815269521e-14,152.51343400002224,152.41107929998543,0.029099699982907623,151.99001529999077,63.19262479990721,26.1417419007048,13.231769599427935,48.45014059898676,0.3919643000117503,0.0011344999657012522,0.09835709998151287,0.000437400012742728,341,298,335,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4264,4258,6,6,6
156,13.0,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,583,0.007029670969805278,9.938681813561204e-09,inf,inf,inf,27.03109790000599,27.02905389998341,0.0010717000113800168,27.02798219997203,11.41481670027133,4.32506620005006,2.1601487995358184,8.95774069975596,0.0,0.0,0.0,0.0003969999961555004,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4258,4258,0,0,0
156,13.0,2,reset_aitken,True,True,converged,,ilu,0.2,5,682,3584,0.0009225305105647231,7.141307848203949e-10,9.49437061754886e-06,3.1131373778630725e-09,4.3187735347151426e-14,145.31968289997894,145.21429099998204,0.020488499954808503,144.8428429000778,60.839768399717286,23.773724699683953,12.33285230002366,46.91101239953423,0.3509595999494195,0.0007088000420480967,0.10156589996768162,0.0004833000130020082,343,339,338,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4258,4252,6,6,5
157,13.083333333333334,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,566,0.004187449841228514,8.160589315502165e-09,inf,inf,inf,26.976716400007717,26.974362900014967,0.0010172000038437545,26.973345700011123,11.330329200427514,4.421737200173084,2.1523933995049447,8.896893799887039,0.0,0.0,0.0,0.000451300002168864,53,47,52,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4252,4252,0,0,0
157,13.083333333333334,2,reset_aitken,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.2,0,300,1566,0.0011049185081823006,8.160589315502165e-09,inf,inf,inf,55.42585999995936,55.42414529999951,0.0009729000157676637,55.42317239998374,23.174287199857645,9.292221100418828,5.000746699341107,17.555126599385403,0.0,0.0,0.0,0.00021839997498318553,153,147,152,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4252,4252,0,0,0
157,13.083333333333334,3,robust_preconditioner,True,True,converged,,robust_ilu,0.2,6,696,1803,0.0009806562099293826,6.870846951703133e-13,8.492223312020908e-06,3.2265304735187683e-09,4.315779882607479e-14,147.3406481000129,147.29320590000134,0.027213499997742474,146.9593117000186,62.10205749969464,26.71988950035302,9.227210700046271,47.8902473000926,0.3066806999850087,0.0003326000296510756,0.045676099951379,0.00019940000493079424,360,336,354,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4252,4242,10,10,10
